state_raw,year_label,value,table,source_title,source_url
Haryana,2011-12,106085.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Haryana,2012-13,111780.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Haryana,2013-14,119791.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Haryana,2014-15,125032.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Haryana,2015-16,137833.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Haryana,2016-17,150259.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Himachal Pradesh,2011-12,87721.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Himachal Pradesh,2012-13,92672.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Himachal Pradesh,2013-14,98816.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Himachal Pradesh,2014-15,105241.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Himachal Pradesh,2015-16,112723.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Himachal Pradesh,2016-17,122208.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jammu & Kashmir,2011-12,51775.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jammu & Kashmir,2012-13,52821.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jammu & Kashmir,2013-14,54783.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jammu & Kashmir,2014-15,51649.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jammu & Kashmir,2015-16,61388.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jammu & Kashmir,2016-17,62398.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jharkhand,2011-12,41254.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jharkhand,2012-13,44176.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jharkhand,2013-14,43779.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jharkhand,2014-15,48781.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jharkhand,2015-16,44524.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Jharkhand,2016-17,48826.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Karnataka,2011-12,90263.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Karnataka,2012-13,94375.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Karnataka,2013-14,101858.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Karnataka,2014-15,105697.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Karnataka,2015-16,116812.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Karnataka,2016-17,131186.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Kerala,2011-12,97912.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Kerala,2012-13,103551.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Kerala,2013-14,107846.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Kerala,2014-15,112444.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Kerala,2015-16,120387.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Kerala,2016-17,129251.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Madhya Pradesh,2011-12,38497.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Madhya Pradesh,2012-13,41142.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Madhya Pradesh,2013-14,42548.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Madhya Pradesh,2014-15,44027.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Madhya Pradesh,2015-16,47351.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Madhya Pradesh,2016-17,52782.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Maharashtra,2011-12,99597.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Maharashtra,2012-13,104008.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Maharashtra,2013-14,109597.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Maharashtra,2014-15,115058.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Maharashtra,2015-16,122889.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Maharashtra,2016-17,133686.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Manipur,2011-12,39762.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Manipur,2012-13,38954.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Manipur,2013-14,41441.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Manipur,2014-15,44101.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Manipur,2015-16,46389.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Manipur,2016-17,47151.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Meghalaya,2011-12,59794.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Meghalaya,2012-13,60114.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Meghalaya,2013-14,59729.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Meghalaya,2014-15,57478.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Meghalaya,2015-16,58284.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Meghalaya,2016-17,60752.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Mizoram,2011-12,57654.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Mizoram,2012-13,60261.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Mizoram,2013-14,67594.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Mizoram,2014-15,85056.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Mizoram,2015-16,91845.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Mizoram,2016-17,99089.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Nagaland,2011-12,53010.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Nagaland,2012-13,55482.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Nagaland,2013-14,58619.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Nagaland,2014-15,60372.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Nagaland,2015-16,60663.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Nagaland,2016-17,64259.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Odisha,2011-12,48387.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Odisha,2012-13,50769.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Odisha,2013-14,54209.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Odisha,2014-15,54361.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Odisha,2015-16,57806.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Odisha,2016-17,66416.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Puducherry,2011-12,119649.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Puducherry,2012-13,119196.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Puducherry,2013-14,129127.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Puducherry,2014-15,117102.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Puducherry,2015-16,121000.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Puducherry,2016-17,126532.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Punjab,2011-12,85577.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Punjab,2012-13,88915.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Punjab,2013-14,93238.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Punjab,2014-15,95807.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Punjab,2015-16,100141.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Punjab,2016-17,105848.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Rajasthan,2011-12,57192.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Rajasthan,2012-13,58441.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
Rajasthan,2013-14,61053.0,t19_pc_nsdp_constant,Table 20: Per Capita Net State Domestic Product (Constant Prices),https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23469
