state,year,ref_date,pop_total_000,share_18plus,pop_18plus_000,share_source_unit,share_source,share_method
INDIA,2011,1july 2011,1216147.0,0.63006,766246.3,INDIA,own,published
INDIA,2012,1july 2012,1232023.0,0.63626,783882.0,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2013,1july 2013,1247899.0,0.64245,801714.5,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2014,1july 2014,1263775.0,0.64865,819743.7,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2015,1july 2015,1279651.0,0.65484,837969.6,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2016,1july 2016,1294976.0,0.66104,856028.0,INDIA,own,published
INDIA,2017,1july 2017,1309197.0,0.66696,873177.5,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2018,1july 2018,1323419.0,0.67288,890496.1,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2019,1july 2019,1337640.0,0.67879,907982.4,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2020,1july 2020,1351862.0,0.68471,925637.6,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2021,1july 2021,1365482.0,0.69063,943045.5,INDIA,own,published
INDIA,2022,1july 2022,1377901.0,0.69558,958446.4,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2023,1july 2023,1390319.0,0.70054,973969.7,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2024,1july 2024,1402737.0,0.70549,989615.9,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2025,1july 2025,1415156.0,0.71044,1005385.8,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2026,1july 2026,1426907.0,0.71539,1020800.8,INDIA,own,published
INDIA,2027,1july 2027,1437324.0,0.71968,1034417.8,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2028,1july 2028,1447741.0,0.72397,1048124.1,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2029,1july 2029,1458158.0,0.72826,1061919.7,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2030,1july 2030,1468574.0,0.73255,1075804.0,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2031,1july 2031,1478370.0,0.73684,1089320.7,INDIA,own,published
INDIA,2032,1july 2032,1486924.0,0.74097,1101771.0,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2033,1july 2033,1495478.0,0.74511,1114292.0,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2034,1july 2034,1504032.0,0.74924,1126883.8,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2035,1july 2035,1512586.0,0.75338,1139546.2,INDIA,own,linear interpolation of 18+ share between quinquennial anchors
INDIA,2036,1july 2036,1521140.0,0.75751,1152279.4,INDIA,own,published
JAMMU & KASHMIR (UT),2011,1july 2011,12309.0,0.59803,7361.1,JAMMU & KASHMIR (UT),own,published
JAMMU & KASHMIR (UT),2012,1july 2012,12435.0,0.60803,7560.9,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2013,1july 2013,12561.0,0.61804,7763.2,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2014,1july 2014,12687.0,0.62805,7968.0,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2015,1july 2015,12813.0,0.63805,8175.4,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2016,1july 2016,12931.0,0.64806,8380.0,JAMMU & KASHMIR (UT),own,published
JAMMU & KASHMIR (UT),2017,1july 2017,13033.0,0.65878,8585.9,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2018,1july 2018,13135.0,0.6695,8793.9,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2019,1july 2019,13237.0,0.68023,9004.1,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2020,1july 2020,13340.0,0.69095,9217.2,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2021,1july 2021,13440.0,0.70167,9430.5,JAMMU & KASHMIR (UT),own,published
JAMMU & KASHMIR (UT),2022,1july 2022,13538.0,0.7121,9640.4,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2023,1july 2023,13636.0,0.72253,9852.4,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2024,1july 2024,13733.0,0.73296,10065.7,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2025,1july 2025,13831.0,0.74339,10281.8,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2026,1july 2026,13927.0,0.75381,10498.4,JAMMU & KASHMIR (UT),own,published
JAMMU & KASHMIR (UT),2027,1july 2027,14020.0,0.7603,10659.4,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2028,1july 2028,14113.0,0.76678,10821.6,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2029,1july 2029,14206.0,0.77326,10985.0,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2030,1july 2030,14299.0,0.77974,11149.6,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2031,1july 2031,14387.0,0.78623,11311.4,JAMMU & KASHMIR (UT),own,published
JAMMU & KASHMIR (UT),2032,1july 2032,14464.0,0.78697,11382.7,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2033,1july 2033,14541.0,0.78771,11454.0,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2034,1july 2034,14618.0,0.78844,11525.5,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2035,1july 2035,14696.0,0.78918,11597.8,JAMMU & KASHMIR (UT),own,linear interpolation of 18+ share between quinquennial anchors
JAMMU & KASHMIR (UT),2036,1july 2036,14773.0,0.78992,11669.5,JAMMU & KASHMIR (UT),own,published
HIMACHAL PRADESH,2011,1july 2011,6884.0,0.68478,4714.0,HIMACHAL PRADESH,own,published
HIMACHAL PRADESH,2012,1july 2012,6943.0,0.69133,4799.9,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2013,1july 2013,7002.0,0.69787,4886.5,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2014,1july 2014,7061.0,0.70442,4973.9,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2015,1july 2015,7119.0,0.71097,5061.4,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2016,1july 2016,7174.0,0.71752,5147.5,HIMACHAL PRADESH,own,published
HIMACHAL PRADESH,2017,1july 2017,7221.0,0.72341,5223.7,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2018,1july 2018,7268.0,0.72929,5300.5,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2019,1july 2019,7315.0,0.73518,5377.9,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2020,1july 2020,7362.0,0.74107,5455.8,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2021,1july 2021,7406.0,0.74696,5532.0,HIMACHAL PRADESH,own,published
HIMACHAL PRADESH,2022,1july 2022,7443.0,0.75197,5596.9,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2023,1july 2023,7480.0,0.75697,5662.2,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2024,1july 2024,7518.0,0.76198,5728.6,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2025,1july 2025,7555.0,0.76699,5794.6,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2026,1july 2026,7588.0,0.772,5857.9,HIMACHAL PRADESH,own,published
HIMACHAL PRADESH,2027,1july 2027,7615.0,0.776,5909.3,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2028,1july 2028,7641.0,0.78001,5960.0,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2029,1july 2029,7668.0,0.78401,6011.8,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2030,1july 2030,7694.0,0.78801,6063.0,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2031,1july 2031,7717.0,0.79201,6112.0,HIMACHAL PRADESH,own,published
HIMACHAL PRADESH,2032,1july 2032,7731.0,0.79505,6146.5,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2033,1july 2033,7746.0,0.79808,6182.0,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2034,1july 2034,7761.0,0.80112,6217.5,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2035,1july 2035,7775.0,0.80416,6252.3,HIMACHAL PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
HIMACHAL PRADESH,2036,1july 2036,7790.0,0.80719,6288.0,HIMACHAL PRADESH,own,published
PUNJAB,2011,1july 2011,27836.0,0.68489,19064.7,PUNJAB,own,published
PUNJAB,2012,1july 2012,28116.0,0.69208,19458.5,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2013,1july 2013,28395.0,0.69927,19855.7,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2014,1july 2014,28674.0,0.70646,20256.9,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2015,1july 2015,28954.0,0.71364,20662.8,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2016,1july 2016,29220.0,0.72083,21062.7,PUNJAB,own,published
PUNJAB,2017,1july 2017,29460.0,0.72656,21404.4,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2018,1july 2018,29699.0,0.73228,21748.1,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2019,1july 2019,29939.0,0.73801,22095.3,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2020,1july 2020,30179.0,0.74374,22445.3,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2021,1july 2021,30404.0,0.74946,22786.7,PUNJAB,own,published
PUNJAB,2022,1july 2022,30600.0,0.75381,23066.5,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2023,1july 2023,30796.0,0.75815,23348.1,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2024,1july 2024,30992.0,0.7625,23631.3,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2025,1july 2025,31188.0,0.76684,23916.3,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2026,1july 2026,31370.0,0.77119,24192.1,PUNJAB,own,published
PUNJAB,2027,1july 2027,31523.0,0.77469,24420.5,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2028,1july 2028,31677.0,0.77819,24650.8,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2029,1july 2029,31831.0,0.78169,24882.1,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2030,1july 2030,31984.0,0.7852,25113.7,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2031,1july 2031,32125.0,0.7887,25337.0,PUNJAB,own,published
PUNJAB,2032,1july 2032,32239.0,0.79191,25530.3,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2033,1july 2033,32353.0,0.79511,25724.3,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2034,1july 2034,32468.0,0.79832,25919.9,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2035,1july 2035,32582.0,0.80153,26115.4,PUNJAB,own,linear interpolation of 18+ share between quinquennial anchors
PUNJAB,2036,1july 2036,32696.0,0.80473,26311.6,PUNJAB,own,published
HARYANA,2011,1july 2011,25492.0,0.63954,16303.2,HARYANA,own,published
HARYANA,2012,1july 2012,25912.0,0.64592,16737.0,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2013,1july 2013,26333.0,0.65229,17176.9,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2014,1july 2014,26754.0,0.65867,17622.1,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2015,1july 2015,27175.0,0.66505,18072.7,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2016,1july 2016,27590.0,0.67143,18524.6,HARYANA,own,published
HARYANA,2017,1july 2017,27996.0,0.67675,18946.4,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2018,1july 2018,28401.0,0.68208,19371.8,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2019,1july 2019,28807.0,0.68741,19802.2,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2020,1july 2020,29213.0,0.69274,20236.9,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2021,1july 2021,29604.0,0.69806,20665.5,HARYANA,own,published
HARYANA,2022,1july 2022,29967.0,0.70256,21053.5,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2023,1july 2023,30331.0,0.70705,21445.6,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2024,1july 2024,30694.0,0.71155,21840.2,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2025,1july 2025,31057.0,0.71604,22238.1,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2026,1july 2026,31409.0,0.72053,22631.3,HARYANA,own,published
HARYANA,2027,1july 2027,31738.0,0.7247,23000.5,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2028,1july 2028,32068.0,0.72887,23373.3,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2029,1july 2029,32397.0,0.73303,23748.1,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2030,1july 2030,32726.0,0.7372,24125.6,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2031,1july 2031,33047.0,0.74136,24499.9,HARYANA,own,published
HARYANA,2032,1july 2032,33352.0,0.74551,24864.3,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2033,1july 2033,33657.0,0.74966,25231.3,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2034,1july 2034,33961.0,0.75381,25600.1,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2035,1july 2035,34266.0,0.75796,25972.2,HARYANA,own,linear interpolation of 18+ share between quinquennial anchors
HARYANA,2036,1july 2036,34570.0,0.76211,26346.0,HARYANA,own,published
NCT OF DELHI,2011,1july 2011,16914.0,0.66774,11294.1,NCT OF DELHI,own,published
NCT OF DELHI,2012,1july 2012,17292.0,0.67488,11670.0,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2013,1july 2013,17670.0,0.68202,12051.2,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2014,1july 2014,18047.0,0.68915,12437.2,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2015,1july 2015,18425.0,0.69629,12829.2,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2016,1july 2016,18803.0,0.70343,13226.6,NCT OF DELHI,own,published
NCT OF DELHI,2017,1july 2017,19182.0,0.70935,13606.8,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2018,1july 2018,19561.0,0.71527,13991.4,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2019,1july 2019,19940.0,0.72119,14380.5,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2020,1july 2020,20319.0,0.7271,14774.0,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2021,1july 2021,20703.0,0.73302,15175.8,NCT OF DELHI,own,published
NCT OF DELHI,2022,1july 2022,21096.0,0.73687,15545.0,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2023,1july 2023,21490.0,0.74072,15918.0,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2024,1july 2024,21884.0,0.74457,16294.1,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2025,1july 2025,22277.0,0.74841,16672.4,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2026,1july 2026,22674.0,0.75226,17056.8,NCT OF DELHI,own,published
NCT OF DELHI,2027,1july 2027,23076.0,0.75491,17420.4,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2028,1july 2028,23479.0,0.75756,17786.9,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2029,1july 2029,23882.0,0.76022,18155.5,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2030,1july 2030,24284.0,0.76287,18525.5,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2031,1july 2031,24688.0,0.76552,18899.1,NCT OF DELHI,own,published
NCT OF DELHI,2032,1july 2032,25096.0,0.76762,19264.3,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2033,1july 2033,25504.0,0.76973,19631.2,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2034,1july 2034,25911.0,0.77184,19999.1,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2035,1july 2035,26319.0,0.77395,20369.5,NCT OF DELHI,own,linear interpolation of 18+ share between quinquennial anchors
NCT OF DELHI,2036,1july 2036,26727.0,0.77605,20741.5,NCT OF DELHI,own,published
RAJASTHAN,2011,1july 2011,68928.0,0.58636,40416.8,RAJASTHAN,own,published
RAJASTHAN,2012,1july 2012,70066.0,0.59262,41522.5,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2013,1july 2013,71204.0,0.59888,42642.4,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2014,1july 2014,72343.0,0.60513,43777.1,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2015,1july 2015,73481.0,0.61139,44925.5,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2016,1july 2016,74576.0,0.61765,46061.5,RAJASTHAN,own,published
RAJASTHAN,2017,1july 2017,75584.0,0.62406,47168.7,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2018,1july 2018,76592.0,0.63047,48288.8,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2019,1july 2019,77601.0,0.63688,49422.5,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2020,1july 2020,78609.0,0.64329,50568.4,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2021,1july 2021,79572.0,0.6497,51698.1,RAJASTHAN,own,published
RAJASTHAN,2022,1july 2022,80444.0,0.65513,52701.0,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2023,1july 2023,81316.0,0.66055,53713.4,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2024,1july 2024,82188.0,0.66598,54735.2,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2025,1july 2025,83060.0,0.6714,55766.5,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2026,1july 2026,83879.0,0.67683,56771.4,RAJASTHAN,own,published
RAJASTHAN,2027,1july 2027,84590.0,0.68217,57704.7,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2028,1july 2028,85301.0,0.68751,58645.7,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2029,1july 2029,86012.0,0.69286,59594.2,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2030,1july 2030,86724.0,0.6982,60551.0,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2031,1july 2031,87422.0,0.70355,61505.6,RAJASTHAN,own,published
RAJASTHAN,2032,1july 2032,88095.0,0.70907,62465.6,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2033,1july 2033,88768.0,0.71459,63433.0,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2034,1july 2034,89441.0,0.72012,64407.8,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2035,1july 2035,90114.0,0.72564,65390.1,RAJASTHAN,own,linear interpolation of 18+ share between quinquennial anchors
RAJASTHAN,2036,1july 2036,90787.0,0.73116,66379.8,RAJASTHAN,own,published
UTTAR PRADESH,2011,1july 2011,200897.0,0.5703,114570.8,UTTAR PRADESH,own,published
UTTAR PRADESH,2012,1july 2012,204152.0,0.57702,117800.5,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2013,1july 2013,207407.0,0.58375,121074.0,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2014,1july 2014,210662.0,0.59048,124391.3,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2015,1july 2015,213917.0,0.59721,127752.4,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2016,1july 2016,217075.0,0.60393,131098.7,UTTAR PRADESH,own,published
UTTAR PRADESH,2017,1july 2017,220039.0,0.61084,134408.0,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2018,1july 2018,223003.0,0.61774,137758.3,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2019,1july 2019,225967.0,0.62465,141149.6,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2020,1july 2020,228931.0,0.63155,144581.7,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2021,1july 2021,231704.0,0.63846,147932.8,UTTAR PRADESH,own,published
UTTAR PRADESH,2022,1july 2022,234094.0,0.64392,150736.9,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2023,1july 2023,236484.0,0.64938,153567.1,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2024,1july 2024,238875.0,0.65484,156424.1,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2025,1july 2025,241265.0,0.6603,159306.5,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2026,1july 2026,243466.0,0.66576,162089.1,UTTAR PRADESH,own,published
UTTAR PRADESH,2027,1july 2027,245287.0,0.67134,164671.0,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2028,1july 2028,247107.0,0.67692,167272.5,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2029,1july 2029,248928.0,0.68251,169895.0,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2030,1july 2030,250749.0,0.68809,172537.9,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2031,1july 2031,252432.0,0.69367,175105.3,UTTAR PRADESH,own,published
UTTAR PRADESH,2032,1july 2032,253837.0,0.70059,177836.0,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2033,1july 2033,255242.0,0.70751,180586.1,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2034,1july 2034,256648.0,0.71443,183356.4,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2035,1july 2035,258053.0,0.72135,186145.4,UTTAR PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
UTTAR PRADESH,2036,1july 2036,259459.0,0.72826,188954.6,UTTAR PRADESH,own,published
BIHAR,2011,1july 2011,104771.0,0.53581,56137.1,BIHAR,own,published
BIHAR,2012,1july 2012,106787.0,0.54055,57723.4,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2013,1july 2013,108802.0,0.54529,59328.2,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2014,1july 2014,110817.0,0.55003,60952.2,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2015,1july 2015,112832.0,0.55477,62595.3,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2016,1july 2016,114770.0,0.5595,64214.3,BIHAR,own,published
BIHAR,2017,1july 2017,116551.0,0.56695,66078.9,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2018,1july 2018,118333.0,0.5744,67970.5,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2019,1july 2019,120114.0,0.58185,69888.1,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2020,1july 2020,121895.0,0.5893,71832.2,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2021,1july 2021,123695.0,0.59674,73814.2,BIHAR,own,published
BIHAR,2022,1july 2022,125532.0,0.60294,75688.4,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2023,1july 2023,127368.0,0.60914,77584.8,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2024,1july 2024,129205.0,0.61534,79504.6,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2025,1july 2025,131041.0,0.62153,81446.5,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2026,1july 2026,132850.0,0.62773,83394.2,BIHAR,own,published
