state,year,ref_date,pop_total_000,share_18plus,pop_18plus_000,share_source_unit,share_source,share_method
MIZORAM,2018,1march 2018,1181.0,0.67856,801.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2019,1march 2019,1192.0,0.68758,819.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2020,1march 2020,1204.0,0.6966,838.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2021,1march 2021,1216.0,0.70561,858.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2022,1march 2022,1227.0,0.71309,875.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2023,1march 2023,1238.0,0.72056,892.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2024,1march 2024,1250.0,0.72804,910.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2025,1march 2025,1261.0,0.73551,927.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2026,1march 2026,1272.0,0.74298,945.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2027,1march 2027,1282.0,0.74733,958.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2028,1march 2028,1293.0,0.75167,971.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2029,1march 2029,1303.0,0.75602,985.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2030,1march 2030,1313.0,0.76036,998.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2031,1march 2031,1323.0,0.7647,1011.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2032,1march 2032,1331.0,0.76613,1019.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2033,1march 2033,1339.0,0.76756,1027.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2034,1march 2034,1347.0,0.76899,1035.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2035,1march 2035,1355.0,0.77042,1043.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MIZORAM,2036,1march 2036,1363.0,0.77185,1052.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2011,1march 2011,3674.0,0.60877,2236.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2012,1march 2012,3714.0,0.61912,2299.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2013,1march 2013,3754.0,0.62947,2363.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2014,1march 2014,3794.0,0.63982,2427.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2015,1march 2015,3834.0,0.65018,2492.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2016,1march 2016,3874.0,0.66053,2558.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2017,1march 2017,3914.0,0.66954,2620.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2018,1march 2018,3953.0,0.67856,2682.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2019,1march 2019,3992.0,0.68758,2744.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2020,1march 2020,4032.0,0.6966,2808.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2021,1march 2021,4071.0,0.70561,2872.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2022,1march 2022,4109.0,0.71309,2930.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2023,1march 2023,4147.0,0.72056,2988.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2024,1march 2024,4184.0,0.72804,3046.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2025,1march 2025,4222.0,0.73551,3105.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2026,1march 2026,4260.0,0.74298,3165.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2027,1march 2027,4294.0,0.74733,3209.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2028,1march 2028,4328.0,0.75167,3253.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2029,1march 2029,4362.0,0.75602,3297.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2030,1march 2030,4396.0,0.76036,3342.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2031,1march 2031,4430.0,0.7647,3387.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2032,1march 2032,4457.0,0.76613,3414.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2033,1march 2033,4484.0,0.76756,3441.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2034,1march 2034,4511.0,0.76899,3468.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2035,1march 2035,4538.0,0.77042,3496.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
TRIPURA,2036,1march 2036,4565.0,0.77185,3523.5,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2011,1march 2011,2967.0,0.60877,1806.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2012,1march 2012,2999.0,0.61912,1856.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2013,1march 2013,3032.0,0.62947,1908.6,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2014,1march 2014,3064.0,0.63982,1960.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2015,1march 2015,3096.0,0.65018,2012.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2016,1march 2016,3129.0,0.66053,2066.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2017,1march 2017,3161.0,0.66954,2116.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2018,1march 2018,3192.0,0.67856,2166.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2019,1march 2019,3224.0,0.68758,2216.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2020,1march 2020,3256.0,0.6966,2268.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2021,1march 2021,3288.0,0.70561,2320.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2022,1march 2022,3318.0,0.71309,2366.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2023,1march 2023,3349.0,0.72056,2413.2,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2024,1march 2024,3379.0,0.72804,2460.0,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2025,1march 2025,3410.0,0.73551,2508.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2026,1march 2026,3440.0,0.74298,2555.9,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2027,1march 2027,3468.0,0.74733,2591.7,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2028,1march 2028,3495.0,0.75167,2627.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2029,1march 2029,3523.0,0.75602,2663.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2030,1march 2030,3550.0,0.76036,2699.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2031,1march 2031,3578.0,0.7647,2736.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2032,1march 2032,3599.0,0.76613,2757.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2033,1march 2033,3621.0,0.76756,2779.3,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2034,1march 2034,3643.0,0.76899,2801.4,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2035,1march 2035,3664.0,0.77042,2822.8,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
MEGHALAYA,2036,1march 2036,3686.0,0.77185,2845.1,NORTH-EAST STATES (Excluding Assam),NE_combined_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2011,1march 2011,243.0,0.63006,153.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2012,1march 2012,260.0,0.63626,165.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2013,1march 2013,278.0,0.64245,178.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2014,1march 2014,295.0,0.64865,191.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2015,1march 2015,312.0,0.65484,204.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2016,1march 2016,329.0,0.66104,217.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2017,1march 2017,357.0,0.66696,238.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2018,1march 2018,385.0,0.67288,259.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2019,1march 2019,413.0,0.67879,280.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2020,1march 2020,441.0,0.68471,302.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2021,1march 2021,469.0,0.69063,323.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2022,1march 2022,516.0,0.69558,358.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2023,1march 2023,564.0,0.70054,395.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2024,1march 2024,611.0,0.70549,431.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2025,1march 2025,658.0,0.71044,467.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2026,1march 2026,705.0,0.71539,504.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2027,1march 2027,792.0,0.71968,570.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2028,1march 2028,878.0,0.72397,635.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2029,1march 2029,964.0,0.72826,702.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2030,1march 2030,1051.0,0.73255,769.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2031,1march 2031,1137.0,0.73684,837.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2032,1march 2032,1303.0,0.74097,965.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2033,1march 2033,1470.0,0.74511,1095.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2034,1march 2034,1636.0,0.74924,1225.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2035,1march 2035,1802.0,0.75338,1357.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DAMAN & DIU,2036,1march 2036,1969.0,0.75751,1491.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2011,1march 2011,344.0,0.63006,216.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2012,1march 2012,365.0,0.63626,232.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2013,1march 2013,387.0,0.64245,248.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2014,1march 2014,409.0,0.64865,265.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2015,1march 2015,431.0,0.65484,282.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2016,1march 2016,452.0,0.66104,298.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2017,1march 2017,483.0,0.66696,322.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2018,1march 2018,515.0,0.67288,346.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2019,1march 2019,546.0,0.67879,370.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2020,1march 2020,577.0,0.68471,395.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2021,1march 2021,608.0,0.69063,419.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2022,1march 2022,654.0,0.69558,454.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2023,1march 2023,699.0,0.70054,489.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2024,1march 2024,745.0,0.70549,525.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2025,1march 2025,790.0,0.71044,561.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2026,1march 2026,836.0,0.71539,598.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2027,1march 2027,904.0,0.71968,650.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2028,1march 2028,973.0,0.72397,704.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2029,1march 2029,1041.0,0.72826,758.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2030,1march 2030,1109.0,0.73255,812.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2031,1march 2031,1178.0,0.73684,868.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2032,1march 2032,1283.0,0.74097,950.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2033,1march 2033,1388.0,0.74511,1034.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2034,1march 2034,1493.0,0.74924,1118.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2035,1march 2035,1598.0,0.75338,1203.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
DADRA & NAGAR HAVELI,2036,1march 2036,1703.0,0.75751,1290.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2011,1march 2011,1459.0,0.63006,919.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2012,1march 2012,1469.0,0.63626,934.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2013,1march 2013,1480.0,0.64245,950.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2014,1march 2014,1491.0,0.64865,967.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2015,1march 2015,1501.0,0.65484,982.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2016,1march 2016,1512.0,0.66104,999.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2017,1march 2017,1521.0,0.66696,1014.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2018,1march 2018,1531.0,0.67288,1030.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2019,1march 2019,1540.0,0.67879,1045.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2020,1march 2020,1549.0,0.68471,1060.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2021,1march 2021,1559.0,0.69063,1076.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2022,1march 2022,1567.0,0.69558,1090.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2023,1march 2023,1575.0,0.70054,1103.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2024,1march 2024,1583.0,0.70549,1116.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2025,1march 2025,1591.0,0.71044,1130.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2026,1march 2026,1599.0,0.71539,1143.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2027,1march 2027,1606.0,0.71968,1155.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2028,1march 2028,1613.0,0.72397,1167.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2029,1march 2029,1620.0,0.72826,1179.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2030,1march 2030,1626.0,0.73255,1191.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2031,1march 2031,1633.0,0.73684,1203.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2032,1march 2032,1639.0,0.74097,1214.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2033,1march 2033,1645.0,0.74511,1225.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2034,1march 2034,1651.0,0.74924,1237.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2035,1march 2035,1657.0,0.75338,1248.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
GOA,2036,1march 2036,1663.0,0.75751,1259.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2011,1march 2011,64.0,0.63006,40.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2012,1march 2012,65.0,0.63626,41.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2013,1march 2013,65.0,0.64245,41.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2014,1march 2014,66.0,0.64865,42.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2015,1march 2015,66.0,0.65484,43.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2016,1march 2016,67.0,0.66104,44.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2017,1march 2017,67.0,0.66696,44.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2018,1march 2018,67.0,0.67288,45.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2019,1march 2019,68.0,0.67879,46.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2020,1march 2020,68.0,0.68471,46.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2021,1march 2021,68.0,0.69063,47.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2022,1march 2022,68.0,0.69558,47.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2023,1march 2023,69.0,0.70054,48.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2024,1march 2024,69.0,0.70549,48.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2025,1march 2025,69.0,0.71044,49.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2026,1march 2026,70.0,0.71539,50.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2027,1march 2027,70.0,0.71968,50.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2028,1march 2028,70.0,0.72397,50.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2029,1march 2029,70.0,0.72826,51.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2030,1march 2030,70.0,0.73255,51.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2031,1march 2031,71.0,0.73684,52.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2032,1march 2032,71.0,0.74097,52.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2033,1march 2033,71.0,0.74511,52.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2034,1march 2034,71.0,0.74924,53.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2035,1march 2035,71.0,0.75338,53.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
LAKSHADWEEP,2036,1march 2036,71.0,0.75751,53.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2011,1march 2011,1248.0,0.63006,786.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2012,1march 2012,1279.0,0.63626,813.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2013,1march 2013,1310.0,0.64245,841.6,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2014,1march 2014,1340.0,0.64865,869.2,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2015,1march 2015,1371.0,0.65484,897.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2016,1march 2016,1402.0,0.66104,926.8,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2017,1march 2017,1436.0,0.66696,957.7,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2018,1march 2018,1470.0,0.67288,989.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2019,1march 2019,1504.0,0.67879,1020.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2020,1march 2020,1537.0,0.68471,1052.4,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2021,1march 2021,1571.0,0.69063,1085.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2022,1march 2022,1608.0,0.69558,1118.5,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2023,1march 2023,1646.0,0.70054,1153.1,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2024,1march 2024,1683.0,0.70549,1187.3,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2025,1march 2025,1720.0,0.71044,1222.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2026,1march 2026,1757.0,0.71539,1256.9,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
PUDUCHERRY,2027,1march 2027,1798.0,0.71968,1294.0,INDIA,india_proxy,linear interpolation of 18+ share between quinquennial anchors
