state,year,ref_date,pop_total_000,share_18plus,pop_18plus_000,share_source_unit,share_source,share_method
BIHAR,2025,1october 2025,131500.0,0.62153,81731.8,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2026,1october 2026,133289.0,0.62773,83669.8,BIHAR,own,published
BIHAR,2027,1october 2027,135044.0,0.63248,85412.6,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2028,1october 2028,136799.0,0.63723,87172.1,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2029,1october 2029,138554.0,0.64197,88948.2,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2030,1october 2030,140309.0,0.64672,90741.0,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2031,1october 2031,141920.0,0.65147,92456.6,BIHAR,own,published
BIHAR,2032,1october 2032,143427.0,0.65542,94004.9,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2033,1october 2033,144934.0,0.65937,95565.1,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2034,1october 2034,146441.0,0.66332,97137.1,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2035,1october 2035,147948.0,0.66727,98721.1,BIHAR,own,linear interpolation of 18+ share between quinquennial anchors
BIHAR,2036,1october 2036,149455.0,0.67122,100317.0,BIHAR,own,published
ASSAM,2011,1october 2011,31435.0,0.61017,19180.7,ASSAM,own,published
ASSAM,2012,1october 2012,31827.0,0.61662,19625.0,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2013,1october 2013,32220.0,0.62306,20075.0,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2014,1october 2014,32612.0,0.62951,20529.5,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2015,1october 2015,33005.0,0.63595,20989.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2016,1october 2016,33387.0,0.6424,21447.7,ASSAM,own,published
ASSAM,2017,1october 2017,33762.0,0.64894,21909.5,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2018,1october 2018,34137.0,0.65548,22376.2,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2019,1october 2019,34512.0,0.66203,22847.9,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2020,1october 2020,34887.0,0.66857,23324.4,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2021,1october 2021,35239.0,0.67511,23790.3,ASSAM,own,published
ASSAM,2022,1october 2022,35573.0,0.68111,24229.1,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2023,1october 2023,35908.0,0.68711,24672.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2024,1october 2024,36242.0,0.6931,25119.4,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2025,1october 2025,36577.0,0.6991,25571.0,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2026,1october 2026,36889.0,0.7051,26010.3,ASSAM,own,published
ASSAM,2027,1october 2027,37185.0,0.70961,26386.9,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2028,1october 2028,37481.0,0.71412,26766.1,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2029,1october 2029,37777.0,0.71864,27148.0,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2030,1october 2030,38073.0,0.72315,27532.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2031,1october 2031,38337.0,0.72767,27896.6,ASSAM,own,published
ASSAM,2032,1october 2032,38577.0,0.731,28199.8,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2033,1october 2033,38818.0,0.73433,28505.4,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2034,1october 2034,39058.0,0.73767,28811.8,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2035,1october 2035,39299.0,0.741,29120.6,ASSAM,own,linear interpolation of 18+ share between quinquennial anchors
ASSAM,2036,1october 2036,39539.0,0.74433,29430.2,ASSAM,own,published
WEST BENGAL,2011,1october 2011,91720.0,0.66914,61373.1,WEST BENGAL,own,published
WEST BENGAL,2012,1october 2012,92480.0,0.67669,62579.9,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2013,1october 2013,93241.0,0.68424,63798.8,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2014,1october 2014,94001.0,0.69179,65028.5,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2015,1october 2015,94762.0,0.69934,66270.5,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2016,1october 2016,95434.0,0.70689,67460.9,WEST BENGAL,own,published
WEST BENGAL,2017,1october 2017,96043.0,0.71359,68535.1,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2018,1october 2018,96653.0,0.72029,69618.0,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2019,1october 2019,97262.0,0.72699,70708.5,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2020,1october 2020,97871.0,0.73369,71807.1,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2021,1october 2021,98404.0,0.74039,72857.6,WEST BENGAL,own,published
WEST BENGAL,2022,1october 2022,98884.0,0.74557,73725.3,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2023,1october 2023,99363.0,0.75076,74597.3,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2024,1october 2024,99843.0,0.75594,75475.0,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2025,1october 2025,100322.0,0.76112,76356.9,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2026,1october 2026,100714.0,0.7663,77177.1,WEST BENGAL,own,published
WEST BENGAL,2027,1october 2027,101043.0,0.77023,77826.1,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2028,1october 2028,101372.0,0.77416,78477.7,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2029,1october 2029,101701.0,0.77808,79131.8,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2030,1october 2030,102030.0,0.78201,79788.6,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2031,1october 2031,102256.0,0.78594,80366.9,WEST BENGAL,own,published
WEST BENGAL,2032,1october 2032,102409.0,0.78901,80801.5,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2033,1october 2033,102562.0,0.79208,81237.0,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2034,1october 2034,102715.0,0.79515,81673.4,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2035,1october 2035,102868.0,0.79822,82110.8,WEST BENGAL,own,linear interpolation of 18+ share between quinquennial anchors
WEST BENGAL,2036,1october 2036,103020.0,0.80128,82548.3,WEST BENGAL,own,published
JHARKHAND,2011,1october 2011,33316.0,0.57557,19175.8,JHARKHAND,own,published
JHARKHAND,2012,1october 2012,33879.0,0.58231,19728.2,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2013,1october 2013,34441.0,0.58905,20287.6,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2014,1october 2014,35003.0,0.59579,20854.6,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2015,1october 2015,35566.0,0.60253,21429.7,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2016,1october 2016,36112.0,0.60927,22002.1,JHARKHAND,own,published
JHARKHAND,2017,1october 2017,36646.0,0.61667,22598.7,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2018,1october 2018,37180.0,0.62408,23203.1,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2019,1october 2019,37715.0,0.63148,23816.2,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2020,1october 2020,38249.0,0.63888,24436.4,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2021,1october 2021,38762.0,0.64628,25051.1,JHARKHAND,own,published
JHARKHAND,2022,1october 2022,39259.0,0.65273,25625.5,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2023,1october 2023,39756.0,0.65918,26206.2,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2024,1october 2024,40253.0,0.66563,26793.5,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2025,1october 2025,40751.0,0.67208,27387.7,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2026,1october 2026,41221.0,0.67852,27969.5,JHARKHAND,own,published
JHARKHAND,2027,1october 2027,41671.0,0.68345,28479.9,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2028,1october 2028,42121.0,0.68837,28994.9,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2029,1october 2029,42572.0,0.69329,29514.9,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2030,1october 2030,43022.0,0.69822,30038.7,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2031,1october 2031,43436.0,0.70314,30541.6,JHARKHAND,own,published
JHARKHAND,2032,1october 2032,43826.0,0.70691,30981.2,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2033,1october 2033,44215.0,0.71069,31422.9,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2034,1october 2034,44604.0,0.71446,31867.7,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2035,1october 2035,44993.0,0.71823,32315.3,JHARKHAND,own,linear interpolation of 18+ share between quinquennial anchors
JHARKHAND,2036,1october 2036,45382.0,0.722,32765.9,JHARKHAND,own,published
ODISHA,2011,1october 2011,42109.0,0.6536,27522.2,ODISHA,own,published
ODISHA,2012,1october 2012,42340.0,0.65966,27930.2,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2013,1october 2013,42570.0,0.66573,28340.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2014,1october 2014,42801.0,0.6718,28753.8,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2015,1october 2015,43032.0,0.67787,29170.2,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2016,1october 2016,43234.0,0.68394,29569.5,ODISHA,own,published
ODISHA,2017,1october 2017,43415.0,0.68963,29940.4,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2018,1october 2018,43596.0,0.69532,30313.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2019,1october 2019,43777.0,0.70101,30688.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2020,1october 2020,43958.0,0.70671,31065.4,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2021,1october 2021,44108.0,0.7124,31422.4,ODISHA,own,published
ODISHA,2022,1october 2022,44237.0,0.71696,31716.2,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2023,1october 2023,44366.0,0.72152,32011.1,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2024,1october 2024,44495.0,0.72609,32307.2,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2025,1october 2025,44624.0,0.73065,32604.4,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2026,1october 2026,44716.0,0.73521,32875.7,ODISHA,own,published
ODISHA,2027,1october 2027,44782.0,0.73861,33076.6,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2028,1october 2028,44848.0,0.74202,33277.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2029,1october 2029,44914.0,0.74542,33479.7,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2030,1october 2030,44981.0,0.74882,33682.7,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2031,1october 2031,45010.0,0.75222,33857.5,ODISHA,own,published
ODISHA,2032,1october 2032,45014.0,0.75483,33977.9,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2033,1october 2033,45017.0,0.75744,34097.6,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2034,1october 2034,45020.0,0.76005,34217.3,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2035,1october 2035,45024.0,0.76266,34337.8,ODISHA,own,linear interpolation of 18+ share between quinquennial anchors
ODISHA,2036,1october 2036,45027.0,0.76526,34457.5,ODISHA,own,published
CHHATTISGARH,2011,1october 2011,25782.0,0.61675,15901.2,CHHATTISGARH,own,published
CHHATTISGARH,2012,1october 2012,26187.0,0.62165,16279.3,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2013,1october 2013,26592.0,0.62655,16661.3,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2014,1october 2014,26997.0,0.63145,17047.4,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2015,1october 2015,27403.0,0.63635,17438.0,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2016,1october 2016,27796.0,0.64125,17824.3,CHHATTISGARH,own,published
CHHATTISGARH,2017,1october 2017,28180.0,0.64625,18211.5,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2018,1october 2018,28564.0,0.65126,18602.5,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2019,1october 2019,28948.0,0.65626,18997.3,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2020,1october 2020,29333.0,0.66126,19396.7,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2021,1october 2021,29693.0,0.66626,19783.3,CHHATTISGARH,own,published
CHHATTISGARH,2022,1october 2022,30037.0,0.67063,20143.8,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2023,1october 2023,30380.0,0.675,20506.7,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2024,1october 2024,30724.0,0.67938,20873.2,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2025,1october 2025,31068.0,0.68375,21242.8,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2026,1october 2026,31387.0,0.68812,21598.1,CHHATTISGARH,own,published
CHHATTISGARH,2027,1october 2027,31688.0,0.69261,21947.3,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2028,1october 2028,31990.0,0.69709,22299.8,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2029,1october 2029,32292.0,0.70157,22655.1,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2030,1october 2030,32593.0,0.70605,23012.4,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2031,1october 2031,32878.0,0.71054,23361.0,CHHATTISGARH,own,published
CHHATTISGARH,2032,1october 2032,33150.0,0.71533,23713.2,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2033,1october 2033,33423.0,0.72013,24068.8,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2034,1october 2034,33695.0,0.72492,24426.3,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2035,1october 2035,33967.0,0.72972,24786.4,CHHATTISGARH,own,linear interpolation of 18+ share between quinquennial anchors
CHHATTISGARH,2036,1october 2036,34240.0,0.73451,25149.8,CHHATTISGARH,own,published
MADHYA PRADESH,2011,1october 2011,73348.0,0.60128,44102.5,MADHYA PRADESH,own,published
MADHYA PRADESH,2012,1october 2012,74584.0,0.60595,45194.5,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2013,1october 2013,75819.0,0.61063,46297.4,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2014,1october 2014,77055.0,0.61531,47412.5,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2015,1october 2015,78291.0,0.61998,48539.2,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2016,1october 2016,79472.0,0.62466,49643.0,MADHYA PRADESH,own,published
MADHYA PRADESH,2017,1october 2017,80614.0,0.62976,50767.5,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2018,1october 2018,81756.0,0.63486,51903.7,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2019,1october 2019,82898.0,0.63996,53051.5,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2020,1october 2020,84040.0,0.64506,54210.9,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2021,1october 2021,85118.0,0.65016,55340.4,MADHYA PRADESH,own,published
MADHYA PRADESH,2022,1october 2022,86149.0,0.65439,56374.6,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2023,1october 2023,87180.0,0.65861,57417.6,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2024,1october 2024,88212.0,0.66283,58470.0,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2025,1october 2025,89243.0,0.66706,59530.3,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2026,1october 2026,90184.0,0.67128,60539.0,MADHYA PRADESH,own,published
MADHYA PRADESH,2027,1october 2027,91061.0,0.67598,61555.1,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2028,1october 2028,91938.0,0.68067,62579.4,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2029,1october 2029,92815.0,0.68536,63611.9,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2030,1october 2030,93691.0,0.69006,64652.0,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2031,1october 2031,94494.0,0.69475,65649.6,MADHYA PRADESH,own,published
MADHYA PRADESH,2032,1october 2032,95244.0,0.70037,66705.6,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2033,1october 2033,95993.0,0.70598,67769.4,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2034,1october 2034,96743.0,0.7116,68842.3,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2035,1october 2035,97492.0,0.71722,69922.9,MADHYA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
MADHYA PRADESH,2036,1october 2036,98242.0,0.72283,71012.6,MADHYA PRADESH,own,published
GUJARAT,2011,1october 2011,60990.0,0.65089,39698.0,GUJARAT,own,published
GUJARAT,2012,1october 2012,61934.0,0.65629,40646.7,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2013,1october 2013,62877.0,0.66169,41604.8,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2014,1october 2014,63821.0,0.66708,42573.9,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2015,1october 2015,64765.0,0.67248,43553.1,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2016,1october 2016,65698.0,0.67788,44535.1,GUJARAT,own,published
GUJARAT,2017,1october 2017,66624.0,0.68246,45468.3,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2018,1october 2018,67550.0,0.68705,46410.1,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2019,1october 2019,68476.0,0.69164,47360.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2020,1october 2020,69402.0,0.69622,48319.2,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2021,1october 2021,70289.0,0.70081,49259.1,GUJARAT,own,published
GUJARAT,2022,1october 2022,71149.0,0.70454,50127.0,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2023,1october 2023,72009.0,0.70826,51001.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2024,1october 2024,72868.0,0.71199,51881.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2025,1october 2025,73728.0,0.71572,52768.6,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2026,1october 2026,74535.0,0.71945,53624.0,GUJARAT,own,published
GUJARAT,2027,1october 2027,75304.0,0.723,54444.9,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2028,1october 2028,76073.0,0.72656,55271.2,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2029,1october 2029,76842.0,0.73011,56103.0,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2030,1october 2030,77611.0,0.73366,56940.3,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2031,1october 2031,78326.0,0.73722,57743.2,GUJARAT,own,published
GUJARAT,2032,1october 2032,79003.0,0.7411,58549.4,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2033,1october 2033,79680.0,0.74499,59360.9,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2034,1october 2034,80357.0,0.74888,60177.6,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2035,1october 2035,81034.0,0.75277,60999.6,GUJARAT,own,linear interpolation of 18+ share between quinquennial anchors
GUJARAT,2036,1october 2036,81711.0,0.75665,61826.9,GUJARAT,own,published
MAHARASHTRA,2011,1october 2011,113115.0,0.67519,76374.3,MAHARASHTRA,own,published
MAHARASHTRA,2012,1october 2012,114386.0,0.68164,77970.4,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2013,1october 2013,115656.0,0.68809,79582.2,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2014,1october 2014,116927.0,0.69454,81211.0,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2015,1october 2015,118197.0,0.701,82855.6,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2016,1october 2016,119393.0,0.70745,84464.2,MAHARASHTRA,own,published
MAHARASHTRA,2017,1october 2017,120535.0,0.71292,85931.2,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2018,1october 2018,121677.0,0.71838,87410.8,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2019,1october 2019,122819.0,0.72385,88902.8,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2020,1october 2020,123961.0,0.72932,90407.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2021,1october 2021,125005.0,0.73479,91852.4,MAHARASHTRA,own,published
MAHARASHTRA,2022,1october 2022,125979.0,0.7396,93174.6,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2023,1october 2023,126954.0,0.74442,94506.9,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2024,1october 2024,127928.0,0.74923,95847.9,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2025,1october 2025,128902.0,0.75405,97198.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2026,1october 2026,129791.0,0.75886,98493.5,MAHARASHTRA,own,published
MAHARASHTRA,2027,1october 2027,130620.0,0.76284,99642.8,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2028,1october 2028,131449.0,0.76683,100798.6,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2029,1october 2029,132277.0,0.77081,101960.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2030,1october 2030,133106.0,0.77479,103129.3,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2031,1october 2031,133837.0,0.77877,104228.6,MAHARASHTRA,own,published
MAHARASHTRA,2032,1october 2032,134500.0,0.78195,105172.1,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2033,1october 2033,135163.0,0.78513,106119.9,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2034,1october 2034,135825.0,0.7883,107071.0,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2035,1october 2035,136488.0,0.79148,108027.2,MAHARASHTRA,own,linear interpolation of 18+ share between quinquennial anchors
MAHARASHTRA,2036,1october 2036,137150.0,0.79465,108986.7,MAHARASHTRA,own,published
ANDHRA PRADESH,2011,1october 2011,49786.0,0.69036,34370.3,ANDHRA PRADESH,own,published
ANDHRA PRADESH,2012,1october 2012,50145.0,0.69669,34935.5,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2013,1october 2013,50504.0,0.70302,35505.2,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2014,1october 2014,50863.0,0.70935,36079.5,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2015,1october 2015,51222.0,0.71567,36658.3,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2016,1october 2016,51537.0,0.722,37209.9,ANDHRA PRADESH,own,published
ANDHRA PRADESH,2017,1october 2017,51820.0,0.72734,37690.7,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2018,1october 2018,52103.0,0.73268,38174.7,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2019,1october 2019,52386.0,0.73801,38661.6,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2020,1october 2020,52669.0,0.74335,39151.6,ANDHRA PRADESH,own,linear interpolation of 18+ share between quinquennial anchors
ANDHRA PRADESH,2021,1october 2021,52895.0,0.74869,39601.9,ANDHRA PRADESH,own,published
