id,year,state_name,state_code,district_name,district_code,bank_group,population_group,number_of_deposits,deposits
0,2009,Andaman and Nicobar Islands,35,Nicobars,603,Nationalised Banks,Rural,8.0,36.7
1,2009,Andaman and Nicobar Islands,35,North and Middle Andaman,632,Nationalised Banks,Rural,4.0,8.7
2,2009,Andaman and Nicobar Islands,35,South Andamans,602,Nationalised Banks,Rural,11.0,27.4
3,2009,Andaman and Nicobar Islands,35,South Andamans,602,Nationalised Banks,Semi-urban,66.0,560.9
4,2009,Andaman and Nicobar Islands,35,South Andamans,602,Private Sector Banks,Semi-urban,23.0,137.9
5,2009,Andaman and Nicobar Islands,35,Nicobars,603,State Bank Of India And Its Associates,Rural,5.0,33.9
6,2009,Andaman and Nicobar Islands,35,Nicobars,603,State Bank Of India And Its Associates,Semi-urban,10.0,37.9
7,2009,Andaman and Nicobar Islands,35,North and Middle Andaman,632,State Bank Of India And Its Associates,Rural,35.0,125.6
8,2009,Andaman and Nicobar Islands,35,South Andamans,602,State Bank Of India And Its Associates,Rural,46.0,141.2
9,2009,Andaman and Nicobar Islands,35,South Andamans,602,State Bank Of India And Its Associates,Semi-urban,67.0,503.0
10,2009,Andhra Pradesh,28,Visakhapatanam,520,Foreign Banks,Urban,0.0,0.3
11,2009,Andhra Pradesh,28,Kurnool,511,Foreign Banks,Urban,0.0,0.2
12,2009,Andhra Pradesh,28,Visakhapatanam,520,Foreign Banks,Metropolitan,16.0,239.5
13,2009,Andhra Pradesh,28,Anantapur,502,Nationalised Banks,Rural,353.0,316.7
14,2009,Andhra Pradesh,28,Anantapur,502,Nationalised Banks,Semi-urban,504.0,768.0
15,2009,Andhra Pradesh,28,Anantapur,502,Nationalised Banks,Urban,428.0,1109.7
16,2009,Andhra Pradesh,28,Chittoor,503,Nationalised Banks,Rural,377.0,466.8
17,2009,Andhra Pradesh,28,Chittoor,503,Nationalised Banks,Semi-urban,459.0,2259.3
18,2009,Andhra Pradesh,28,Chittoor,503,Nationalised Banks,Urban,663.0,3493.9
19,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Rural,170.0,180.7
20,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Semi-urban,219.0,338.7
21,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Urban,314.0,940.1
22,2009,Andhra Pradesh,28,East Godavari,505,Nationalised Banks,Rural,760.0,901.4
23,2009,Andhra Pradesh,28,East Godavari,505,Nationalised Banks,Semi-urban,930.0,1136.3
24,2009,Andhra Pradesh,28,East Godavari,505,Nationalised Banks,Urban,756.0,2287.7
25,2009,Andhra Pradesh,28,Guntur,506,Nationalised Banks,Rural,545.0,642.0
26,2009,Andhra Pradesh,28,Guntur,506,Nationalised Banks,Semi-urban,840.0,1128.4
27,2009,Andhra Pradesh,28,Guntur,506,Nationalised Banks,Urban,831.0,2638.7
28,2009,Andhra Pradesh,28,Krishna,510,Nationalised Banks,Rural,611.0,722.2
29,2009,Andhra Pradesh,28,Krishna,510,Nationalised Banks,Semi-urban,651.0,1007.4
30,2009,Andhra Pradesh,28,Krishna,510,Nationalised Banks,Urban,1076.0,3936.9
31,2009,Andhra Pradesh,28,Kurnool,511,Nationalised Banks,Rural,219.0,190.5
32,2009,Andhra Pradesh,28,Kurnool,511,Nationalised Banks,Semi-urban,318.0,434.7
33,2009,Andhra Pradesh,28,Kurnool,511,Nationalised Banks,Urban,586.0,1421.4
34,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Rural,374.0,285.5
35,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Semi-urban,420.0,521.1
36,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Urban,386.0,1221.2
37,2009,Andhra Pradesh,28,Prakasam,517,Nationalised Banks,Rural,576.0,568.1
38,2009,Andhra Pradesh,28,Prakasam,517,Nationalised Banks,Semi-urban,430.0,544.4
39,2009,Andhra Pradesh,28,Prakasam,517,Nationalised Banks,Urban,303.0,778.8
40,2009,Andhra Pradesh,28,Srikakulam,519,Nationalised Banks,Rural,232.0,165.9
41,2009,Andhra Pradesh,28,Srikakulam,519,Nationalised Banks,Semi-urban,300.0,330.1
42,2009,Andhra Pradesh,28,Srikakulam,519,Nationalised Banks,Urban,134.0,380.4
43,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Metropolitan,785.0,8176.2
44,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Rural,283.0,506.5
45,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Semi-urban,265.0,585.0
46,2009,Andhra Pradesh,28,Visakhapatanam,520,Nationalised Banks,Urban,82.0,212.8
47,2009,Andhra Pradesh,28,Vizianagaram,521,Nationalised Banks,Rural,90.0,68.2
48,2009,Andhra Pradesh,28,Vizianagaram,521,Nationalised Banks,Semi-urban,138.0,219.5
49,2009,Andhra Pradesh,28,Vizianagaram,521,Nationalised Banks,Urban,171.0,426.0
50,2009,Andhra Pradesh,28,West Godavari,523,Nationalised Banks,Rural,674.0,893.6
51,2009,Andhra Pradesh,28,West Godavari,523,Nationalised Banks,Semi-urban,867.0,1329.9
52,2009,Andhra Pradesh,28,West Godavari,523,Nationalised Banks,Urban,528.0,1259.8
53,2009,Andhra Pradesh,28,Anantapur,502,Private Sector Banks,Rural,48.0,117.2
54,2009,Andhra Pradesh,28,Anantapur,502,Private Sector Banks,Semi-urban,57.0,169.2
55,2009,Andhra Pradesh,28,Anantapur,502,Private Sector Banks,Urban,136.0,670.7
56,2009,Andhra Pradesh,28,Chittoor,503,Private Sector Banks,Rural,28.0,44.6
57,2009,Andhra Pradesh,28,Chittoor,503,Private Sector Banks,Semi-urban,27.0,81.5
58,2009,Andhra Pradesh,28,Chittoor,503,Private Sector Banks,Urban,130.0,534.2
59,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Rural,2.0,2.8
60,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Semi-urban,6.0,18.7
61,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Urban,97.0,394.1
62,2009,Andhra Pradesh,28,East Godavari,505,Private Sector Banks,Rural,22.0,38.5
63,2009,Andhra Pradesh,28,East Godavari,505,Private Sector Banks,Semi-urban,55.0,145.9
64,2009,Andhra Pradesh,28,East Godavari,505,Private Sector Banks,Urban,202.0,840.8
65,2009,Andhra Pradesh,28,Guntur,506,Private Sector Banks,Rural,13.0,22.0
66,2009,Andhra Pradesh,28,Guntur,506,Private Sector Banks,Semi-urban,32.0,109.6
67,2009,Andhra Pradesh,28,Guntur,506,Private Sector Banks,Urban,179.0,907.8
68,2009,Andhra Pradesh,28,Krishna,510,Private Sector Banks,Rural,5.0,20.6
69,2009,Andhra Pradesh,28,Krishna,510,Private Sector Banks,Semi-urban,10.0,32.4
70,2009,Andhra Pradesh,28,Krishna,510,Private Sector Banks,Urban,320.0,1570.7
71,2009,Andhra Pradesh,28,Kurnool,511,Private Sector Banks,Rural,0.0,0.6
72,2009,Andhra Pradesh,28,Kurnool,511,Private Sector Banks,Semi-urban,2.0,4.5
73,2009,Andhra Pradesh,28,Kurnool,511,Private Sector Banks,Urban,140.0,518.5
74,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Rural,7.0,7.9
75,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Semi-urban,7.0,40.8
76,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Urban,120.0,513.5
77,2009,Andhra Pradesh,28,Prakasam,517,Private Sector Banks,Rural,10.0,20.0
78,2009,Andhra Pradesh,28,Prakasam,517,Private Sector Banks,Semi-urban,15.0,65.8
79,2009,Andhra Pradesh,28,Prakasam,517,Private Sector Banks,Urban,75.0,278.7
80,2009,Andhra Pradesh,28,Srikakulam,519,Private Sector Banks,Semi-urban,6.0,32.5
81,2009,Andhra Pradesh,28,Srikakulam,519,Private Sector Banks,Urban,32.0,117.7
82,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Metropolitan,289.0,1819.3
83,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Rural,6.0,25.5
84,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Semi-urban,29.0,99.6
85,2009,Andhra Pradesh,28,Visakhapatanam,520,Private Sector Banks,Urban,35.0,257.8
86,2009,Andhra Pradesh,28,Vizianagaram,521,Private Sector Banks,Semi-urban,6.0,21.3
87,2009,Andhra Pradesh,28,Vizianagaram,521,Private Sector Banks,Urban,41.0,158.3
88,2009,Andhra Pradesh,28,West Godavari,523,Private Sector Banks,Rural,22.0,71.0
89,2009,Andhra Pradesh,28,West Godavari,523,Private Sector Banks,Semi-urban,63.0,202.9
90,2009,Andhra Pradesh,28,West Godavari,523,Private Sector Banks,Urban,93.0,333.7
91,2009,Andhra Pradesh,28,Anantapur,502,Regional Rural Banks,Rural,550.0,448.8
92,2009,Andhra Pradesh,28,Anantapur,502,Regional Rural Banks,Semi-urban,218.0,263.1
93,2009,Andhra Pradesh,28,Anantapur,502,Regional Rural Banks,Urban,102.0,240.1
94,2009,Andhra Pradesh,28,Chittoor,503,Regional Rural Banks,Rural,399.0,490.9
95,2009,Andhra Pradesh,28,Chittoor,503,Regional Rural Banks,Semi-urban,152.0,235.5
96,2009,Andhra Pradesh,28,Chittoor,503,Regional Rural Banks,Urban,66.0,233.9
97,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Rural,387.0,415.9
98,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Semi-urban,156.0,218.0
99,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Urban,50.0,119.9
100,2009,Andhra Pradesh,28,East Godavari,505,Regional Rural Banks,Rural,56.0,57.5
101,2009,Andhra Pradesh,28,East Godavari,505,Regional Rural Banks,Semi-urban,20.0,21.5
102,2009,Andhra Pradesh,28,East Godavari,505,Regional Rural Banks,Urban,9.0,32.1
103,2009,Andhra Pradesh,28,Guntur,506,Regional Rural Banks,Rural,209.0,204.2
104,2009,Andhra Pradesh,28,Guntur,506,Regional Rural Banks,Semi-urban,121.0,152.2
105,2009,Andhra Pradesh,28,Guntur,506,Regional Rural Banks,Urban,36.0,86.0
106,2009,Andhra Pradesh,28,Krishna,510,Regional Rural Banks,Rural,126.0,140.8
107,2009,Andhra Pradesh,28,Krishna,510,Regional Rural Banks,Semi-urban,28.0,41.7
108,2009,Andhra Pradesh,28,Krishna,510,Regional Rural Banks,Urban,44.0,93.8
109,2009,Andhra Pradesh,28,Kurnool,511,Regional Rural Banks,Rural,321.0,305.7
110,2009,Andhra Pradesh,28,Kurnool,511,Regional Rural Banks,Semi-urban,175.0,217.5
111,2009,Andhra Pradesh,28,Kurnool,511,Regional Rural Banks,Urban,100.0,224.6
112,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Rural,240.0,190.9
113,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Semi-urban,152.0,187.4
114,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Urban,34.0,152.0
115,2009,Andhra Pradesh,28,Prakasam,517,Regional Rural Banks,Rural,213.0,177.2
116,2009,Andhra Pradesh,28,Prakasam,517,Regional Rural Banks,Semi-urban,147.0,184.9
117,2009,Andhra Pradesh,28,Prakasam,517,Regional Rural Banks,Urban,36.0,71.5
118,2009,Andhra Pradesh,28,Srikakulam,519,Regional Rural Banks,Rural,324.0,239.3
119,2009,Andhra Pradesh,28,Srikakulam,519,Regional Rural Banks,Semi-urban,49.0,64.5
120,2009,Andhra Pradesh,28,Srikakulam,519,Regional Rural Banks,Urban,32.0,69.2
121,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Metropolitan,20.0,77.1
122,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Rural,170.0,198.7
123,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Semi-urban,60.0,69.7
124,2009,Andhra Pradesh,28,Visakhapatanam,520,Regional Rural Banks,Urban,17.0,31.8
125,2009,Andhra Pradesh,28,Vizianagaram,521,Regional Rural Banks,Rural,189.0,180.7
126,2009,Andhra Pradesh,28,Vizianagaram,521,Regional Rural Banks,Semi-urban,44.0,57.4
127,2009,Andhra Pradesh,28,Vizianagaram,521,Regional Rural Banks,Urban,16.0,41.6
128,2009,Andhra Pradesh,28,West Godavari,523,Regional Rural Banks,Rural,66.0,67.7
129,2009,Andhra Pradesh,28,West Godavari,523,Regional Rural Banks,Semi-urban,14.0,10.4
130,2009,Andhra Pradesh,28,West Godavari,523,Regional Rural Banks,Urban,8.0,13.3
131,2009,Andhra Pradesh,28,Anantapur,502,State Bank Of India And Its Associates,Rural,107.0,128.1
132,2009,Andhra Pradesh,28,Anantapur,502,State Bank Of India And Its Associates,Semi-urban,391.0,1423.1
133,2009,Andhra Pradesh,28,Anantapur,502,State Bank Of India And Its Associates,Urban,259.0,808.0
134,2009,Andhra Pradesh,28,Chittoor,503,State Bank Of India And Its Associates,Rural,215.0,152.3
135,2009,Andhra Pradesh,28,Chittoor,503,State Bank Of India And Its Associates,Semi-urban,486.0,938.0
136,2009,Andhra Pradesh,28,Chittoor,503,State Bank Of India And Its Associates,Urban,423.0,2042.4
137,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Rural,341.0,410.1
138,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Semi-urban,476.0,666.2
139,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Urban,277.0,773.5
140,2009,Andhra Pradesh,28,East Godavari,505,State Bank Of India And Its Associates,Rural,418.0,436.7
141,2009,Andhra Pradesh,28,East Godavari,505,State Bank Of India And Its Associates,Semi-urban,582.0,886.0
142,2009,Andhra Pradesh,28,East Godavari,505,State Bank Of India And Its Associates,Urban,325.0,1376.6
143,2009,Andhra Pradesh,28,Guntur,506,State Bank Of India And Its Associates,Rural,274.0,472.8
144,2009,Andhra Pradesh,28,Guntur,506,State Bank Of India And Its Associates,Semi-urban,527.0,1034.8
145,2009,Andhra Pradesh,28,Guntur,506,State Bank Of India And Its Associates,Urban,263.0,1158.3
146,2009,Andhra Pradesh,28,Krishna,510,State Bank Of India And Its Associates,Rural,238.0,410.4
147,2009,Andhra Pradesh,28,Krishna,510,State Bank Of India And Its Associates,Semi-urban,367.0,863.0
148,2009,Andhra Pradesh,28,Krishna,510,State Bank Of India And Its Associates,Urban,466.0,2155.0
149,2009,Andhra Pradesh,28,Kurnool,511,State Bank Of India And Its Associates,Rural,90.0,182.7
150,2009,Andhra Pradesh,28,Kurnool,511,State Bank Of India And Its Associates,Semi-urban,342.0,535.7
151,2009,Andhra Pradesh,28,Kurnool,511,State Bank Of India And Its Associates,Urban,272.0,1007.4
152,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Rural,124.0,213.2
226,2009,Assam,18,Goalpara,287,Nationalised Banks,Rural,69.0,85.2
153,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Semi-urban,263.0,500.4
154,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Urban,192.0,829.5
155,2009,Andhra Pradesh,28,Prakasam,517,State Bank Of India And Its Associates,Rural,181.0,251.1
156,2009,Andhra Pradesh,28,Prakasam,517,State Bank Of India And Its Associates,Semi-urban,392.0,684.3
157,2009,Andhra Pradesh,28,Prakasam,517,State Bank Of India And Its Associates,Urban,155.0,649.1
158,2009,Andhra Pradesh,28,Srikakulam,519,State Bank Of India And Its Associates,Rural,170.0,237.9
159,2009,Andhra Pradesh,28,Srikakulam,519,State Bank Of India And Its Associates,Semi-urban,306.0,590.3
160,2009,Andhra Pradesh,28,Srikakulam,519,State Bank Of India And Its Associates,Urban,72.0,456.8
161,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Metropolitan,639.0,4334.9
162,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Rural,338.0,645.8
163,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Semi-urban,237.0,2584.0
164,2009,Andhra Pradesh,28,Visakhapatanam,520,State Bank Of India And Its Associates,Urban,99.0,383.5
165,2009,Andhra Pradesh,28,Vizianagaram,521,State Bank Of India And Its Associates,Rural,393.0,265.7
166,2009,Andhra Pradesh,28,Vizianagaram,521,State Bank Of India And Its Associates,Semi-urban,444.0,334.6
167,2009,Andhra Pradesh,28,Vizianagaram,521,State Bank Of India And Its Associates,Urban,134.0,389.0
168,2009,Andhra Pradesh,28,West Godavari,523,State Bank Of India And Its Associates,Rural,178.0,299.7
169,2009,Andhra Pradesh,28,West Godavari,523,State Bank Of India And Its Associates,Semi-urban,377.0,892.2
170,2009,Andhra Pradesh,28,West Godavari,523,State Bank Of India And Its Associates,Urban,196.0,681.4
171,2009,Arunachal Pradesh,12,Lohit,234,Nationalised Banks,Rural,4.0,6.4
172,2009,Arunachal Pradesh,12,Lohit,234,Nationalised Banks,Semi-urban,5.0,14.7
173,2009,Arunachal Pradesh,12,Papum Pare,237,Nationalised Banks,Rural,6.0,65.4
174,2009,Arunachal Pradesh,12,Papum Pare,237,Nationalised Banks,Semi-urban,44.0,747.2
175,2009,Arunachal Pradesh,12,West Siang,243,Nationalised Banks,Semi-urban,1.0,4.6
227,2009,Assam,18,Goalpara,287,Nationalised Banks,Semi-urban,34.0,107.8
176,2009,Arunachal Pradesh,12,Papum Pare,237,Private Sector Banks,Semi-urban,6.0,128.5
177,2009,Arunachal Pradesh,12,East Siang,232,Regional Rural Banks,Rural,11.0,18.7
178,2009,Arunachal Pradesh,12,East Siang,232,Regional Rural Banks,Semi-urban,18.0,26.9
179,2009,Arunachal Pradesh,12,Lower Subansiri,236,Regional Rural Banks,Rural,7.0,13.7
180,2009,Arunachal Pradesh,12,Papum Pare,237,Regional Rural Banks,Rural,4.0,3.2
181,2009,Arunachal Pradesh,12,Papum Pare,237,Regional Rural Banks,Semi-urban,3.0,10.7
182,2009,Arunachal Pradesh,12,Upper Siang,240,Regional Rural Banks,Rural,2.0,3.3
183,2009,Arunachal Pradesh,12,Upper Subansiri,241,Regional Rural Banks,Rural,13.0,22.8
184,2009,Arunachal Pradesh,12,West Siang,243,Regional Rural Banks,Rural,30.0,34.2
185,2009,Arunachal Pradesh,12,Anjaw,628,State Bank Of India And Its Associates,Rural,6.0,16.8
186,2009,Arunachal Pradesh,12,Papum Pare,237,State Bank Of India And Its Associates,Rural,34.0,164.9
187,2009,Arunachal Pradesh,12,Dibang Valley,230,State Bank Of India And Its Associates,Rural,3.0,15.3
188,2009,Arunachal Pradesh,12,East Kameng,231,State Bank Of India And Its Associates,Rural,3.0,9.0
189,2009,Arunachal Pradesh,12,East Kameng,231,State Bank Of India And Its Associates,Semi-urban,11.0,42.1
190,2009,Arunachal Pradesh,12,East Siang,232,State Bank Of India And Its Associates,Rural,9.0,24.6
191,2009,Arunachal Pradesh,12,East Siang,232,State Bank Of India And Its Associates,Semi-urban,24.0,133.1
192,2009,Arunachal Pradesh,12,Kurung Kumey,233,State Bank Of India And Its Associates,Rural,4.0,8.7
193,2009,Arunachal Pradesh,12,Lohit,234,State Bank Of India And Its Associates,Rural,12.0,52.3
194,2009,Arunachal Pradesh,12,Lohit,234,State Bank Of India And Its Associates,Semi-urban,18.0,129.8
195,2009,Arunachal Pradesh,12,Lower Dibang Valley,235,State Bank Of India And Its Associates,Semi-urban,16.0,87.6
196,2009,Arunachal Pradesh,12,Lower Subansiri,236,State Bank Of India And Its Associates,Rural,6.0,14.8
197,2009,Arunachal Pradesh,12,Lower Subansiri,236,State Bank Of India And Its Associates,Semi-urban,18.0,116.6
198,2009,Arunachal Pradesh,12,Papum Pare,237,State Bank Of India And Its Associates,Rural,12.0,83.5
228,2009,Assam,18,Golaghat,288,Nationalised Banks,Rural,86.0,119.3
199,2009,Arunachal Pradesh,12,Papum Pare,237,State Bank Of India And Its Associates,Semi-urban,69.0,1061.9
200,2009,Arunachal Pradesh,12,Tawang,238,State Bank Of India And Its Associates,Rural,31.0,285.4
201,2009,Arunachal Pradesh,12,Tirap,239,State Bank Of India And Its Associates,Rural,33.0,122.1
202,2009,Arunachal Pradesh,12,Upper Siang,240,State Bank Of India And Its Associates,Rural,12.0,49.8
203,2009,Arunachal Pradesh,12,Upper Subansiri,241,State Bank Of India And Its Associates,Semi-urban,14.0,82.9
204,2009,Arunachal Pradesh,12,West Kameng,242,State Bank Of India And Its Associates,Rural,60.0,266.5
205,2009,Arunachal Pradesh,12,West Siang,243,State Bank Of India And Its Associates,Rural,16.0,85.6
206,2009,Arunachal Pradesh,12,West Siang,243,State Bank Of India And Its Associates,Semi-urban,34.0,172.6
207,2009,Assam,18,Sivasagar,300,Foreign Banks,Urban,13.0,188.7
208,2009,Assam,18,Baksa,616,Nationalised Banks,Rural,110.0,100.8
209,2009,Assam,18,Barpeta,280,Nationalised Banks,Rural,171.0,190.5
210,2009,Assam,18,Barpeta,280,Nationalised Banks,Semi-urban,83.0,212.7
211,2009,Assam,18,Bongaigaon,281,Nationalised Banks,Rural,46.0,37.6
212,2009,Assam,18,Bongaigaon,281,Nationalised Banks,Semi-urban,104.0,277.0
213,2009,Assam,18,Cachar,282,Nationalised Banks,Rural,188.0,365.2
214,2009,Assam,18,Cachar,282,Nationalised Banks,Urban,166.0,913.7
215,2009,Assam,18,Chirang,612,Nationalised Banks,Rural,22.0,59.5
216,2009,Assam,18,Chirang,612,Nationalised Banks,Semi-urban,35.0,43.9
217,2009,Assam,18,Darrang,283,Nationalised Banks,Rural,31.0,32.5
218,2009,Assam,18,Darrang,283,Nationalised Banks,Semi-urban,58.0,104.5
219,2009,Assam,18,Dhemaji,284,Nationalised Banks,Rural,31.0,26.2
220,2009,Assam,18,Dhemaji,284,Nationalised Banks,Semi-urban,19.0,35.2
221,2009,Assam,18,Dhubri,285,Nationalised Banks,Rural,40.0,68.8
222,2009,Assam,18,Dhubri,285,Nationalised Banks,Semi-urban,106.0,251.5
223,2009,Assam,18,Dibrugarh,286,Nationalised Banks,Rural,147.0,263.8
224,2009,Assam,18,Dibrugarh,286,Nationalised Banks,Semi-urban,107.0,2004.1
225,2009,Assam,18,Dibrugarh,286,Nationalised Banks,Urban,155.0,719.5
229,2009,Assam,18,Golaghat,288,Nationalised Banks,Semi-urban,54.0,145.3
230,2009,Assam,18,Hailakandi,289,Nationalised Banks,Rural,42.0,63.3
231,2009,Assam,18,Hailakandi,289,Nationalised Banks,Semi-urban,34.0,88.5
232,2009,Assam,18,Jorhat,290,Nationalised Banks,Rural,81.0,153.2
233,2009,Assam,18,Jorhat,290,Nationalised Banks,Semi-urban,199.0,782.5
234,2009,Assam,18,Kamrup,291,Nationalised Banks,Rural,251.0,411.3
235,2009,Assam,18,Kamrup,291,Nationalised Banks,Semi-urban,50.0,141.8
236,2009,Assam,18,Kamrup,291,Nationalised Banks,Urban,40.0,378.9
237,2009,Assam,18,Sivasagar,300,Nationalised Banks,Rural,76.0,374.9
238,2009,Assam,18,Sivasagar,300,Nationalised Banks,Semi-urban,19.0,73.0
239,2009,Assam,18,Sivasagar,300,Nationalised Banks,Urban,690.0,8290.0
240,2009,Assam,18,Karbi Anglong,292,Nationalised Banks,Rural,17.0,19.1
241,2009,Assam,18,Karbi Anglong,292,Nationalised Banks,Semi-urban,14.0,69.0
242,2009,Assam,18,Karimganj,293,Nationalised Banks,Rural,102.0,158.8
243,2009,Assam,18,Karimganj,293,Nationalised Banks,Semi-urban,73.0,313.8
244,2009,Assam,18,Kokrajhar,294,Nationalised Banks,Rural,37.0,37.1
245,2009,Assam,18,Kokrajhar,294,Nationalised Banks,Semi-urban,73.0,160.3
246,2009,Assam,18,Lakhimpur,295,Nationalised Banks,Rural,86.0,128.9
247,2009,Assam,18,Lakhimpur,295,Nationalised Banks,Semi-urban,62.0,165.8
248,2009,Assam,18,Sivasagar,300,Nationalised Banks,Rural,110.0,100.3
249,2009,Assam,18,Sivasagar,300,Nationalised Banks,Semi-urban,29.0,118.0
250,2009,Assam,18,Nagaon,297,Nationalised Banks,Rural,166.0,207.7
251,2009,Assam,18,Nagaon,297,Nationalised Banks,Semi-urban,118.0,326.6
252,2009,Assam,18,Nagaon,297,Nationalised Banks,Urban,124.0,499.1
253,2009,Assam,18,Nalbari,298,Nationalised Banks,Rural,89.0,120.6
254,2009,Assam,18,Nalbari,298,Nationalised Banks,Semi-urban,27.0,92.8
255,2009,Assam,18,Sivasagar,300,Nationalised Banks,Rural,4.0,7.5
256,2009,Assam,18,Sivasagar,300,Nationalised Banks,Semi-urban,16.0,73.4
257,2009,Assam,18,Sivasagar,300,Nationalised Banks,Rural,98.0,182.5
258,2009,Assam,18,Sivasagar,300,Nationalised Banks,Semi-urban,116.0,476.2
259,2009,Assam,18,Sonitpur,301,Nationalised Banks,Rural,140.0,195.5
260,2009,Assam,18,Sonitpur,301,Nationalised Banks,Semi-urban,141.0,478.1
261,2009,Assam,18,Tinsukia,302,Nationalised Banks,Rural,170.0,246.2
262,2009,Assam,18,Tinsukia,302,Nationalised Banks,Semi-urban,81.0,339.7
263,2009,Assam,18,Tinsukia,302,Nationalised Banks,Urban,158.0,585.5
264,2009,Assam,18,Udalguri,617,Nationalised Banks,Rural,81.0,74.9
265,2009,Assam,18,Udalguri,617,Nationalised Banks,Semi-urban,21.0,43.7
266,2009,Assam,18,Barpeta,280,Private Sector Banks,Semi-urban,5.0,25.9
267,2009,Assam,18,Bongaigaon,281,Private Sector Banks,Semi-urban,7.0,41.6
268,2009,Assam,18,Cachar,282,Private Sector Banks,Urban,28.0,217.1
269,2009,Assam,18,Dibrugarh,286,Private Sector Banks,Semi-urban,7.0,33.9
270,2009,Assam,18,Dibrugarh,286,Private Sector Banks,Urban,12.0,64.2
271,2009,Assam,18,Golaghat,288,Private Sector Banks,Rural,0.0,0.1
272,2009,Assam,18,Golaghat,288,Private Sector Banks,Semi-urban,2.0,14.5
273,2009,Assam,18,Jorhat,290,Private Sector Banks,Semi-urban,24.0,124.8
274,2009,Assam,18,Kamrup,291,Private Sector Banks,Urban,26.0,169.2
275,2009,Assam,18,Sivasagar,300,Private Sector Banks,Rural,7.0,27.8
276,2009,Assam,18,Sivasagar,300,Private Sector Banks,Urban,116.0,1203.3
277,2009,Assam,18,Karimganj,293,Private Sector Banks,Semi-urban,3.0,20.4
278,2009,Assam,18,Lakhimpur,295,Private Sector Banks,Semi-urban,1.0,9.3
279,2009,Assam,18,Nagaon,297,Private Sector Banks,Urban,4.0,24.0
280,2009,Assam,18,Sivasagar,300,Private Sector Banks,Semi-urban,2.0,14.9
281,2009,Assam,18,Sonitpur,301,Private Sector Banks,Semi-urban,27.0,102.1
282,2009,Assam,18,Tinsukia,302,Private Sector Banks,Urban,21.0,147.2
283,2009,Assam,18,Baksa,616,Regional Rural Banks,Rural,103.0,79.5
284,2009,Assam,18,Barpeta,280,Regional Rural Banks,Rural,155.0,136.8
285,2009,Assam,18,Barpeta,280,Regional Rural Banks,Semi-urban,36.0,60.1
286,2009,Assam,18,Bongaigaon,281,Regional Rural Banks,Rural,75.0,60.9
287,2009,Assam,18,Bongaigaon,281,Regional Rural Banks,Semi-urban,40.0,47.9
288,2009,Assam,18,Cachar,282,Regional Rural Banks,Rural,105.0,114.2
289,2009,Assam,18,Cachar,282,Regional Rural Banks,Urban,36.0,115.1
290,2009,Assam,18,Chirang,612,Regional Rural Banks,Rural,30.0,10.8
