state_raw,year_label,fy_end,value,table,source_title,source_url
Andaman & Nicobar Islands,2008,2008,348.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andaman & Nicobar Islands,2009,2009,449.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andaman & Nicobar Islands,2010,2010,589.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andaman & Nicobar Islands,2011,2011,682.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andaman & Nicobar Islands,2012,2012,774.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andaman & Nicobar Islands,2013,2013,898.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andaman & Nicobar Islands,2014,2014,1014.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2004,2004,8967.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2005,2005,11379.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2006,2006,13865.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2007,2007,18193.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2008,2008,19156.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2009,2009,23308.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2010,2010,29125.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2011,2011,35167.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2012,2012,41413.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2013,2013,49832.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Bihar,2014,2014,62462.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2004,2004,6298.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2005,2005,8128.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2006,2006,9758.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2007,2007,12111.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2008,2008,15300.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2009,2009,17658.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2010,2010,22324.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2011,2011,26013.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2012,2012,29773.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2013,2013,33433.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Jharkhand,2014,2014,38248.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2004,2004,12160.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2005,2005,16442.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2006,2006,21605.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2007,2007,26794.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2008,2008,30319.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2009,2009,35646.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2010,2010,44820.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2011,2011,53965.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2012,2012,58830.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2013,2013,66158.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Odisha,2014,2014,73343.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2004,2004,257.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2005,2005,373.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2006,2006,593.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2007,2007,827.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2008,2008,986.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2009,2009,1049.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2010,2010,1167.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2011,2011,1246.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2012,2012,1326.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2013,2013,1345.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Sikkim,2014,2014,1364.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2004,2004,47599.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2005,2005,58575.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2006,2006,70940.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2007,2007,97704.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2008,2008,118999.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2009,2009,138766.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2010,2010,169951.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2011,2011,200114.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2012,2012,238759.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2013,2013,270101.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
West Bengal,2014,2014,295914.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2004,2004,5849.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2005,2005,7211.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2006,2006,9365.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2007,2007,12195.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2008,2008,15444.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2009,2009,18141.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2010,2010,24976.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2011,2011,29742.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2012,2012,36634.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2013,2013,44597.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Chhattisgarh,2014,2014,52617.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2004,2004,20656.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2005,2005,26209.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2006,2006,33603.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2007,2007,40508.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2008,2008,48945.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2009,2009,57527.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2010,2010,71617.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2011,2011,76800.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2012,2012,94522.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2013,2013,115667.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Madhya Pradesh,2014,2014,135788.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2004,2004,3770.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2005,2005,4782.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2006,2006,6090.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2007,2007,7856.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2008,2008,9608.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2009,2009,11349.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2010,2010,14163.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2011,2011,17229.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2012,2012,20064.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2013,2013,22966.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttarakhand,2014,2014,27094.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2004,2004,39619.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2005,2005,51345.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2006,2006,62585.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2007,2007,82024.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2008,2008,93794.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2009,2009,111116.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2010,2010,135129.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2011,2011,163289.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2012,2012,189721.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2013,2013,225169.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Uttar Pradesh,2014,2014,266630.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2004,2004,51.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2005,2005,127.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2006,2006,215.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2007,2007,104.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2008,2008,149.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2009,2009,141.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2010,2010,578.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2011,2011,431.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2012,2012,479.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2013,2013,732.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Dadra & Nagar Haveli,2014,2014,919.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2004,2004,77.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2005,2005,86.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2006,2006,90.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2007,2007,150.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2008,2008,165.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2009,2009,242.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2010,2010,291.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2011,2011,353.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2012,2012,357.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2013,2013,505.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Daman & Diu,2014,2014,652.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2004,2004,2281.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2005,2005,2916.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2006,2006,3690.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2007,2007,4602.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2008,2008,5460.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2009,2009,6312.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2010,2010,7729.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2011,2011,9201.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2012,2012,10241.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2013,2013,11470.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Goa,2014,2014,12939.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2004,2004,35713.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2005,2005,45390.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2006,2006,58462.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2007,2007,76404.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2008,2008,100195.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2009,2009,119008.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2010,2010,140498.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2011,2011,171748.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2012,2012,213421.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2013,2013,261277.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Gujarat,2014,2014,309819.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2004,2004,260323.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2005,2005,362771.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2006,2006,496908.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2007,2007,633785.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2008,2008,810003.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2009,2009,910390.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2010,2010,996860.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2011,2011,1206599.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2012,2012,1404674.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2013,2013,1590860.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Maharashtra,2014,2014,1821186.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andhra Pradesh,2004,2004,55851.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andhra Pradesh,2005,2005,73462.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andhra Pradesh,2006,2006,95337.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andhra Pradesh,2007,2007,123320.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
Andhra Pradesh,2008,2008,161553.0,t156_credit,Table 156: State-wise Credit by Scheduled Commercial Banks,https://www.rbi.org.in/Scripts/PublicationsView.aspx?id=23605
