state_key,fy_end,branches,atms,credit_accounts,deposit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,pop_18plus_000,pop_total_000,branches_per_lakh_adults,atms_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc,txn_count,txn_amount_inr,txn_count_p2p,txn_count_retail,txn_count_utility,registered_users_31mar,pp_users_per_adult,pp_txns_per_capita,pp_value_per_capita,pp_value_to_nsdp,pp_ticket_size_rs,ln_pp_users_per_adult,ln_pp_txns_per_capita,ln_pp_value_per_capita,diglit_w,diglit_m,diglit_both,diglit_gap,diglit_w_urban,diglit_w_rural,nss75_computer,nss75_internet,schooling_w,schooling_m,everschool_w,mobile_w,bankacct_w,mobile_w_2016,schooling_w_2016,bankacct_w_2016,mobile_w_change,mpce,ln_mpce,mpce_rural,mpce_urban,lit2011,lit2011_undivided_ap,urban_share_nfhs,income_s,z_diglit_w,z_diglit_m,z_diglit_both,z_diglit_gap,z_nss75_computer,z_nss75_internet,z_mobile_w,z_income_s,z_ln_mpce,z_mobile_w_2016,z_mobile_w_change,z_schooling_w,z_schooling_m,z_everschool_w,z_lit2011,z_urban_share_nfhs,z_schooling_w_2016,z_bankacct_w_2016,c_upi,upi_x_diglit_w,upi_x_diglit_m,upi_x_diglit_both,upi_x_diglit_gap,upi_x_nss75_computer,upi_x_nss75_internet,upi_x_mobile_w,upi_x_income_s,upi_x_ln_mpce,upi_x_mobile_w_2016,upi_x_mobile_w_change,upi_x_schooling_w,upi_x_schooling_m,upi_x_everschool_w,upi_x_lit2011,upi_x_urban_share_nfhs,upi_x_schooling_w_2016,upi_x_bankacct_w_2016,diglit_tercile,upi_x_T2_mid,upi_x_T3_high,income_tercile,upi_x_incT2_mid,upi_x_incT3_high
GOA,2019,697.0,1008.0,439323.0,5782595.0,71135.0,19416.0,423716.0,1045.3,1540.0,66.67942217545203,96.43164641729648,5.531995599349469,0.4202841289581938,461915.5844155844,126077.92207792208,0.6487687602653676,0.4333803441704538,0.5544061882620992,0.1653391042494296,0.5410745522179107,0.3598726462557644,0.1812019059621462,12.956818698469515,2082749,4317080588.455332,969161,1069226,44362.0,248825.0,0.2380417105137281,1.3524344155844157,2803.299083412553,0.0066159859042673,2072.7800558086124,-1.4353093664065342,0.3019062393127909,7.93855224665441,73.7,82.9,78.3,9.2,78.1,68.3,,,71.5,76.6,89.0,91.2,88.3,80.9,58.2,82.8,10.3,8120.2449,9.0021,7367.0,8734.0,88.7,False,55.102,13.02407016199534,1.8485545182901222,1.3497922901814459,1.6657061135788287,-1.6482655498334797,,,1.7758876254491534,1.939035193226661,1.2471848006863113,1.6711583896509454,0.21654181174216466,1.9141244542679257,1.8785545844015996,1.3255184079156563,1.39184079482153,0.8477393526144895,1.358787801266423,1.91462619423975,-0.06276711138678301,-0.1160284273540571,-0.08472256302683974,-0.10455156116864776,0.10345686736139516,,,-0.11146733639697659,-0.12170763795615014,-0.07828218730458048,-0.10489378478817782,-0.013591704017516247,-0.12014406282920014,-0.11791144484528707,-0.08319896155487327,-0.08736182620123156,-0.05321015037251298,-0.08528718527309155,-0.12017555559789883,T3_high,-0.0,-0.06276711138678301,T3_high,-0.0,-0.06276711138678301
GOA,2020,697.0,1001.0,491872.0,5976224.0,76533.0,20146.0,435949.0,1060.6,1549.0,65.71751838581935,94.38053931736754,5.6347576843296245,0.4637676786724495,494080.05164622335,130058.10200129116,0.6634538559559865,0.4886948043940121,0.5953829800837028,0.1709408221141569,0.5760743301749993,0.3831619010989299,0.1929124290760694,12.985280543012294,6628530,13255529063.79043,3214179,2815876,598475.0,410941.0,0.3874608712049783,4.279231762427372,8557.475186436688,0.0196295327812122,1999.76903835246,-0.9481404128228498,1.4537734987226332,9.054560470772522,73.7,82.9,78.3,9.2,78.1,68.3,,,71.5,76.6,89.0,91.2,88.3,80.9,58.2,82.8,10.3,8120.2449,9.0021,7367.0,8734.0,88.7,False,55.102,13.02407016199534,1.8485545182901222,1.3497922901814459,1.6657061135788287,-1.6482655498334797,,,1.7758876254491534,1.939035193226661,1.2471848006863113,1.6711583896509454,0.21654181174216466,1.9141244542679257,1.8785545844015996,1.3255184079156563,1.39184079482153,0.8477393526144895,1.358787801266423,1.91462619423975,0.08665204930446718,0.16018103726087124,0.11696226807959233,0.14433684828058507,-0.1428255876910254,,,0.15388430207961318,0.16802137316657367,0.10807111884085233,0.1448092991756077,0.018763791747560703,0.16586280658611063,0.16278060446870027,0.11485888643668629,0.120605857176844,0.07345835218008784,0.11774174754964664,0.16590628338288718,T3_high,0.0,0.08665204930446718,T3_high,0.0,0.08665204930446718
GOA,2021,687.0,989.0,529515.0,5868775.0,85771.0,22166.0,423047.0,1076.7,1559.0,63.80607411535247,91.85474133927742,5.450705860499675,0.4917943716912789,550166.7735728031,142180.8851828095,0.6371521451110025,0.5243469396583893,0.6668361744382599,0.1880024656643422,0.5807495423846959,0.427419320051301,0.1533302223333948,12.955238562967144,14189295,25224579440.47266,5747525,6298227,2143543.0,596406.0,0.553920312064642,9.101536241180243,16179.973983625823,0.0382462799254594,1777.7190086239425,-0.59073444361952,2.2084432169868125,9.691529582677065,73.7,82.9,78.3,9.2,78.1,68.3,,,71.5,76.6,89.0,91.2,88.3,80.9,58.2,82.8,10.3,8120.2449,9.0021,7367.0,8734.0,88.7,False,55.102,13.02407016199534,1.8485545182901222,1.3497922901814459,1.6657061135788287,-1.6482655498334797,,,1.7758876254491534,1.939035193226661,1.2471848006863113,1.6711583896509454,0.21654181174216466,1.9141244542679257,1.8785545844015996,1.3255184079156563,1.39184079482153,0.8477393526144895,1.358787801266423,1.91462619423975,0.25311149016413087,0.4678903887740499,0.3416479379798807,0.42160935658344034,-0.41719494950455255,,,0.4494975632414751,0.4907920872382936,0.3156768034117668,0.42298939030484006,0.05480922065289999,0.48448689297935843,0.47548375021254846,0.33550393946751805,0.35229089764850574,0.21457257081102904,0.3439248051953872,0.4846138891313018,T3_high,0.0,0.25311149016413087,T3_high,0.0,0.25311149016413087
GOA,2022,663.0,1027.0,545107.0,6013367.0,92900.0,24092.0,459094.0,1090.0,1567.0,60.825688073394495,94.22018348623853,5.516850458715596,0.5000981651376146,592852.5845564774,153746.01148691768,0.6466044616381137,0.5349100113328574,0.7212169163256358,0.2042792611542085,0.5907572364854856,0.4627480887399221,0.1280091477455635,13.037010261103775,38155824,61083005672.85698,14620846,18413048,5121930.0,759279.0,0.6965862385321101,24.34960051052968,38980.858757407135,0.0849082295943905,1600.8828867870077,-0.361563676439013,3.192515443255605,10.57082600353738,73.7,82.9,78.3,9.2,78.1,68.3,,,71.5,76.6,89.0,91.2,88.3,80.9,58.2,82.8,10.3,8120.2449,9.0021,7367.0,8734.0,88.7,False,55.102,13.02407016199534,1.8485545182901222,1.3497922901814459,1.6657061135788287,-1.6482655498334797,,,1.7758876254491534,1.939035193226661,1.2471848006863113,1.6711583896509454,0.21654181174216466,1.9141244542679257,1.8785545844015996,1.3255184079156563,1.39184079482153,0.8477393526144895,1.358787801266423,1.91462619423975,0.395777416631599,0.7316161317515345,0.5342173055972622,0.6592488624996896,-0.6523462812359567,,,0.7028562166282906,0.7674263395330012,0.493607578477824,0.6614067502382742,0.08570235884403998,0.7575672316215288,0.7434894804159122,0.5246102511824885,0.5508591541369365,0.3355160909547068,0.5377775257357554,0.7577658089713983,T3_high,0.0,0.395777416631599,T3_high,0.0,0.395777416631599
GOA,2023,668.0,1038.0,576839.0,6320770.0,102038.0,27004.0,532854.0,1103.3,1575.0,60.54563581981329,94.08139218707514,5.728967642526965,0.5228305991117557,647860.3174603175,171453.96825396825,0.6769168199606997,0.5638274369595663,0.7912955034701447,0.2292014957465183,0.620372128460133,0.5102484996083315,0.1101236288518014,13.186002744423966,81550319,119463175405.89644,27552244,46985750,7012325.0,904953.0,0.8202238738330463,51.77798031746032,75849.63517834694,0.1423459994263849,1464.9013869080811,-0.1981779591165931,3.946964968492383,11.23650817498722,73.7,82.9,78.3,9.2,78.1,68.3,,,71.5,76.6,89.0,91.2,88.3,80.9,58.2,82.8,10.3,8120.2449,9.0021,7367.0,8734.0,88.7,False,55.102,13.02407016199534,1.8485545182901222,1.3497922901814459,1.6657061135788287,-1.6482655498334797,,,1.7758876254491534,1.939035193226661,1.2471848006863113,1.6711583896509454,0.21654181174216466,1.9141244542679257,1.8785545844015996,1.3255184079156563,1.39184079482153,0.8477393526144895,1.358787801266423,1.91462619423975,0.5194150519325351,0.9601670411177863,0.7011024325027312,0.8651928274888886,-0.8561339361653654,,,0.9224227631990185,1.0071640655888394,0.6478065580179488,0.8680248217480376,0.1124750763916217,0.99422505281891,0.9757495270150588,0.688494212685042,0.722943058724046,0.44032857986350876,0.7057748363600943,0.9944856641124318,T3_high,0.0,0.5194150519325351,T3_high,0.0,0.5194150519325351
GUJARAT,2019,8150.0,11476.0,9404949.0,98768872.0,674922.0,591533.0,197457.0,46986.9,67936.0,17.345260061847025,24.42382876929527,2.1020512525831667,0.2001610874520345,99346.73810645314,87072.09726801695,0.1586165708125492,0.1533666998453372,0.0925018131740521,0.1104421825341127,0.1559916353289432,0.1014719978540824,0.0545196374748608,12.193276118099556,63581519,95224986625.66844,28708832,31867199,3005488.0,6920980.0,0.1472959484452049,0.9359031882948656,1401.686684904446,0.0070986933099583,1497.6834168694277,-1.9153114613554807,-0.0662432391628358,7.245431565376156,30.8,58.9,44.85,28.1,48.9,17.5,22.2,25.1,33.8,45.6,72.9,48.8,70.0,47.9,33.0,48.6,0.9,4993.7293,8.5159,3798.0,6621.0,78.03,False,42.3567,12.322371829710574,-0.7155881581915485,-0.3890651895994436,-0.5828980471680902,0.8849244613220154,0.3211689478772135,0.1360143630686624,-1.0105094379247341,0.6028172540179126,-0.22732564460818516,-0.4560719296418459,-1.636606991953011,-0.9241134808898435,-0.6299395106934065,-0.43754369918217123,0.1366388117649565,0.22229055778389029,-0.5579194660304971,-0.6145963791869057,-0.1535128734553062,0.10985199437457482,0.0597265152168441,0.08948235415226015,-0.13584729684843155,-0.04930356805324851,-0.020879955705863647,0.15512620746953232,-0.092540208832727,0.034897412913882236,0.07001291242162601,0.25124024205175194,0.14186331585018508,0.09670382438957442,0.06716859052371922,-0.020975816619557174,-0.03412446226738778,0.08564782038699172,0.09434845618420884,T1_low,-0.0,-0.0,T3_high,-0.0,-0.1535128734553062
GUJARAT,2020,8626.0,12111.0,11538101.0,103155310.0,738912.0,611499.0,212428.0,47943.2,68862.0,17.992124013415875,25.261142351782944,2.151615036126082,0.2406618874000901,107303.30225668728,88800.64476779646,0.1656994253912334,0.2048868701734408,0.1026382929876772,0.1128749457749635,0.1852931477823371,0.1077566193813203,0.0775365284010167,12.266358386403535,153082679,259251072361.4629,61283830,77563492,14235357.0,10722212.0,0.2236440621401992,2.2230356219685747,3764.79150128464,0.0177226707462511,1693.5362906829118,-1.4976994992424555,0.7988736591310337,8.233447760555718,30.8,58.9,44.85,28.1,48.9,17.5,22.2,25.1,33.8,45.6,72.9,48.8,70.0,47.9,33.0,48.6,0.9,4993.7293,8.5159,3798.0,6621.0,78.03,False,42.3567,12.322371829710574,-0.7155881581915485,-0.3890651895994436,-0.5828980471680902,0.8849244613220154,0.3211689478772135,0.1360143630686624,-1.0105094379247341,0.6028172540179126,-0.22732564460818516,-0.4560719296418459,-1.636606991953011,-0.9241134808898435,-0.6299395106934065,-0.43754369918217123,0.1366388117649565,0.22229055778389029,-0.5579194660304971,-0.6145963791869057,-0.07716475976031192,0.05521818831417493,0.030022121886541273,0.04497918777448065,-0.06828498346393676,-0.024782924705417323,-0.010495515650145178,0.07797571801298994,-0.04651624858566316,0.017541528753548655,0.03519268088423492,0.12628838535610085,0.07130899474413037,0.048609131006185156,0.03376295443203043,-0.010543701083777352,-0.017152997488379628,0.04305172156184482,0.04742518194951515,T1_low,-0.0,-0.0,T3_high,-0.0,-0.07716475976031192
GUJARAT,2021,8582.0,12283.0,12769737.0,105125462.0,830161.0,659772.0,207324.0,48908.0,69788.0,17.5472315367629,25.114500695182794,2.149453300073608,0.2610971006788256,118954.6913509486,94539.46237175446,0.165390505026348,0.2308820522479153,0.1174818948395138,0.1209517758965755,0.1981362786371316,0.1192168353680446,0.078919443269087,12.242038065962785,273898749,502651740461.2488,101172999,123999143,48726607.0,15212633.0,0.3110459025108367,3.9247255831948182,7202.552594446735,0.0347405635355614,1835.1735533529168,-1.167814781196327,1.3672964336805962,8.882190769180788,30.8,58.9,44.85,28.1,48.9,17.5,22.2,25.1,33.8,45.6,72.9,48.8,70.0,47.9,33.0,48.6,0.9,4993.7293,8.5159,3798.0,6621.0,78.03,False,42.3567,12.322371829710574,-0.7155881581915485,-0.3890651895994436,-0.5828980471680902,0.8849244613220154,0.3211689478772135,0.1360143630686624,-1.0105094379247341,0.6028172540179126,-0.22732564460818516,-0.4560719296418459,-1.636606991953011,-0.9241134808898435,-0.6299395106934065,-0.43754369918217123,0.1366388117649565,0.22229055778389029,-0.5579194660304971,-0.6145963791869057,0.010237080610325577,-0.007325533659201294,-0.003982891708601108,-0.0059671742964611,0.00905904304460241,0.0032878324089524883,0.0013923899988959871,-0.010344666573530293,0.0061710888226764815,-0.0023271509486482156,-0.004668845107850312,-0.01675407770404544,-0.009460224196957892,-0.006448741550597453,-0.004479170119067932,0.0013987825305369628,0.0022756063589479208,-0.0057114665478240016,-0.0062916726765505785,T1_low,0.0,0.0,T3_high,0.0,0.010237080610325577
GUJARAT,2022,8599.0,13570.0,14327974.0,108522063.0,928468.0,758868.0,241584.0,49774.1,70648.0,17.27605320839553,27.263175024761875,2.1802918184356925,0.2878600316228721,131421.6962971351,107415.3549994338,0.1697974474622821,0.2649265837753167,0.1333645725364774,0.1390733480730737,0.2173620156187994,0.1362189603047756,0.0811430553140238,12.39497251768425,613091145,1135875409592.921,224890114,273262841,114938190.0,19483483.0,0.3914381776867889,8.67811042067716,16077.95563346338,0.0665522370416227,1852.7023573190263,-0.937927687420881,2.160803811503223,9.68520439742791,30.8,58.9,44.85,28.1,48.9,17.5,22.2,25.1,33.8,45.6,72.9,48.8,70.0,47.9,33.0,48.6,0.9,4993.7293,8.5159,3798.0,6621.0,78.03,False,42.3567,12.322371829710574,-0.7155881581915485,-0.3890651895994436,-0.5828980471680902,0.8849244613220154,0.3211689478772135,0.1360143630686624,-1.0105094379247341,0.6028172540179126,-0.22732564460818516,-0.4560719296418459,-1.636606991953011,-0.9241134808898435,-0.6299395106934065,-0.43754369918217123,0.1366388117649565,0.22229055778389029,-0.5579194660304971,-0.6145963791869057,0.09062935578627779,-0.06485329378518909,-0.0352607274922636,-0.05282767450392338,0.08020013384913315,0.02910733484466849,0.012326894102593767,-0.09158181937507232,0.0546329393884964,-0.020602376724540152,-0.0413335051756451,-0.1483246373560193,-0.08375180944646124,-0.05709101203846648,-0.0396543035852251,0.012383487485660483,0.020146050049326333,-0.05056388178696805,-0.055700473914288166,T1_low,0.0,0.0,T3_high,0.0,0.09062935578627779
GUJARAT,2023,8862.0,14297.0,15470786.0,115748971.0,1027453.0,828364.0,272451.0,50645.8,71507.0,17.497995885147436,28.22938920897685,2.285460413301794,0.3054702660437786,143685.65315283815,115843.76354762472,0.1848264426364736,0.2873281728314975,0.1489885716340458,0.1509355170314198,0.2360773077339856,0.1499620443327328,0.0861152634012527,12.515214060402746,1239112850,2068555140371.5952,412486880,668000128,158625842.0,23551635.0,0.4650264187751008,17.32855314864279,28928.00901130792,0.1061769235984008,1669.3839793297238,-0.765661060438558,2.852355611993059,10.27256557470001,30.8,58.9,44.85,28.1,48.9,17.5,22.2,25.1,33.8,45.6,72.9,48.8,70.0,47.9,33.0,48.6,0.9,4993.7293,8.5159,3798.0,6621.0,78.03,False,42.3567,12.322371829710574,-0.7155881581915485,-0.3890651895994436,-0.5828980471680902,0.8849244613220154,0.3211689478772135,0.1360143630686624,-1.0105094379247341,0.6028172540179126,-0.22732564460818516,-0.4560719296418459,-1.636606991953011,-0.9241134808898435,-0.6299395106934065,-0.43754369918217123,0.1366388117649565,0.22229055778389029,-0.5579194660304971,-0.6145963791869057,0.1642175968745897,-0.11751216769012984,-0.06389135046357723,-0.09572211652883501,0.14532016845384216,0.052741592811136356,0.022335951843563684,-0.16594343151509222,0.09899320080936072,-0.0373308710655232,-0.07489503628774088,-0.26875966724667444,-0.15175569507114217,-0.10344715262242611,-0.07185237480731453,0.022438497307840574,0.03650402120718258,-0.09162019396108252,-0.10092754043789774,T1_low,0.0,0.0,T3_high,0.0,0.1642175968745897
HARYANA,2019,5008.0,6433.0,5471358.0,51270033.0,409974.0,278875.0,223022.0,19709.4,28672.0,25.40919561224593,32.639248277471665,2.6012985174586745,0.2776014490547657,142987.58370535713,97263.88113839286,0.2299609178972963,0.2518768681669431,0.1480992472059016,0.1247861315211721,0.2409188930321197,0.1364426893635368,0.1044762036685828,12.31502570028472,56065374,96628625080.15952,27294770,26761469,2009135.0,4759566.0,0.2414871076745106,1.9554050641741072,3370.138988565832,0.0151112400954427,1723.4991615352376,-1.4209391916850622,0.6705973659265768,8.122709265393816,48.4,72.4,60.4,24.0,60.2,42.8,24.3,30.9,49.5,62.2,73.8,50.4,73.6,50.5,45.8,45.6,-0.1,5841.2529,8.6727,4859.0,7911.0,75.55,False,32.1839,12.41185666861365,0.33636781164708546,0.5890421427773069,0.4624171904885492,0.3353964694840508,0.5295679000110236,0.6603476781007265,-0.905362378929493,0.7732198922002843,0.2482054903613288,-0.2884719650915047,-1.8337504817078172,0.2578582852103417,0.7133186176477907,-0.3389874323257718,-0.15510447951717155,-0.27691820937362793,0.41564613005682705,-0.836458008434858,-0.05932171422600052,-0.019953915197353574,-0.0349429896609064,-0.02743138042735176,-0.019896293515142365,-0.03141487562771716,-0.03917295625009428,0.05370764831382738,-0.0458687294789642,-0.014723975168539074,0.01711265147537104,0.10878122203766193,-0.015296595506054427,-0.042315283188187974,0.020109315586635125,0.009201063609090203,0.016427262880438134,-0.02465684094637414,0.049620122938422176,T2_mid,-0.05932171422600052,-0.0,T3_high,-0.0,-0.05932171422600052
HARYANA,2020,5224.0,6968.0,7052823.0,54161437.0,475352.0,308058.0,232530.0,20142.7,29077.0,25.934954102478816,34.593177677272664,2.688886643796512,0.350142880547295,163480.41407297863,105945.59273652716,0.2424775967568341,0.3441552160300201,0.1742066419837501,0.1370047999964689,0.2933164063934271,0.1556057209901095,0.1377106854033175,12.356774527943667,160512982,290656200867.4215,67908289,80232318,12372375.0,7305629.0,0.3626936309432201,5.520273136843553,9996.086283571947,0.0429883726124454,1810.7955957569927,-1.0141967929709237,1.708427340377082,9.209948923727508,48.4,72.4,60.4,24.0,60.2,42.8,24.3,30.9,49.5,62.2,73.8,50.4,73.6,50.5,45.8,45.6,-0.1,5841.2529,8.6727,4859.0,7911.0,75.55,False,32.1839,12.41185666861365,0.33636781164708546,0.5890421427773069,0.4624171904885492,0.3353964694840508,0.5295679000110236,0.6603476781007265,-0.905362378929493,0.7732198922002843,0.2482054903613288,-0.2884719650915047,-1.8337504817078172,0.2578582852103417,0.7133186176477907,-0.3389874323257718,-0.15510447951717155,-0.27691820937362793,0.41564613005682705,-0.836458008434858,0.06188480904270899,0.02081605779189379,0.036452760523881765,0.028616599531449852,0.020755946467619253,0.0327722083673306,0.04086548996105972,-0.05602817793450441,0.04785056537683862,0.015360149374362779,-0.017852032473862783,-0.11348129839246389,0.015957510740322388,0.04414358643974267,-0.02097817251735862,-0.00959861109658893,-0.017137030507535872,0.025722181387907727,-0.051764044124235846,T2_mid,0.06188480904270899,0.0,T3_high,0.0,0.06188480904270899
HARYANA,2021,5225.0,6963.0,7643585.0,54791434.0,538565.0,321936.0,225137.0,20581.0,29483.0,25.387493319080704,33.83217530732229,2.6622338078810555,0.3713903600408143,182669.67404945224,109193.77268256283,0.2386688043805368,0.3711836639607518,0.1986533180511083,0.1415762987683524,0.3049262341706443,0.1701148084097303,0.1348114257609139,12.32446438477782,310989848,588403258619.7633,129734133,144201675,37054040.0,10053988.0,0.4885082357514212,10.548107316080452,19957.37403316363,0.0886454649087605,1892.0336544868928,-0.7163989483754559,2.3559464425083454,9.90135397974574,48.4,72.4,60.4,24.0,60.2,42.8,24.3,30.9,49.5,62.2,73.8,50.4,73.6,50.5,45.8,45.6,-0.1,5841.2529,8.6727,4859.0,7911.0,75.55,False,32.1839,12.41185666861365,0.33636781164708546,0.5890421427773069,0.4624171904885492,0.3353964694840508,0.5295679000110236,0.6603476781007265,-0.905362378929493,0.7732198922002843,0.2482054903613288,-0.2884719650915047,-1.8337504817078172,0.2578582852103417,0.7133186176477907,-0.3389874323257718,-0.15510447951717155,-0.27691820937362793,0.41564613005682705,-0.836458008434858,0.1876994138509101,0.06313604108447127,0.11056286493278461,0.08679543560928532,0.06295372072982099,0.0993995844263265,0.12394687211731582,-0.1699359878477314,0.14513292054385726,0.046588025055399135,-0.05414601876009563,-0.34419389056538136,0.04839984899058194,0.13388948642143178,-0.06362774235037241,-0.029113019891023592,-0.05197738558407356,0.07801653498106559,-0.15700267789412245,T2_mid,0.1876994138509101,0.0,T3_high,0.0,0.1876994138509101
HARYANA,2022,5190.0,7075.0,8122278.0,60376428.0,614014.0,372955.0,265163.0,20968.5,29846.0,24.75141283353602,33.74108782220951,2.879387080620931,0.3873561771228271,205727.4006567044,124959.79360718354,0.2697008391074685,0.3914934261518103,0.2280283316737435,0.1637654466886693,0.3305971326296394,0.1958968891812064,0.134700243448433,12.488100010214994,683415412,1203927461067.9343,270689657,326511490,86214265.0,12718254.0,0.6065409542885757,22.8980570930778,40337.98368518175,0.1521252349882214,1761.633466158844,-0.499983027257709,3.1310520638637755,10.60504882724418,48.4,72.4,60.4,24.0,60.2,42.8,24.3,30.9,49.5,62.2,73.8,50.4,73.6,50.5,45.8,45.6,-0.1,5841.2529,8.6727,4859.0,7911.0,75.55,False,32.1839,12.41185666861365,0.33636781164708546,0.5890421427773069,0.4624171904885492,0.3353964694840508,0.5295679000110236,0.6603476781007265,-0.905362378929493,0.7732198922002843,0.2482054903613288,-0.2884719650915047,-1.8337504817078172,0.2578582852103417,0.7133186176477907,-0.3389874323257718,-0.15510447951717155,-0.27691820937362793,0.41564613005682705,-0.836458008434858,0.30573213238806457,0.1028384483215703,0.18008911037774084,0.14137579370096198,0.10254147781078728,0.1619059233146396,0.20188950374324235,-0.27679837069404484,0.23639816644726233,0.07588439383859426,-0.08819514902160105,-0.5606364450401715,0.0788355633912875,0.21808442204556555,-0.10363935053771293,-0.04742042326572574,-0.0846627946488838,0.12707637766112054,-0.2557320905718628,T2_mid,0.30573213238806457,0.0,T3_high,0.0,0.30573213238806457
HARYANA,2023,5326.0,7263.0,9017016.0,66351754.0,702370.0,453537.0,289213.0,21359.3,30209.0,24.935274096061203,34.003923349547975,3.1064573277214143,0.4221587786116586,232503.5585421563,150133.07292528715,0.3021500474687719,0.4357650444621985,0.2621405412616389,0.1991943999483069,0.3689575459654852,0.2306674706049729,0.1382900753605123,12.57491871984705,1326036215,2086557819907.584,456564804,746864612,122606799.0,15150515.0,0.7093170188161597,43.89540252904764,69070.73454624727,0.238823063092763,1573.5300411139856,-0.3434527172424594,3.781809588607173,11.14288639683532,48.4,72.4,60.4,24.0,60.2,42.8,24.3,30.9,49.5,62.2,73.8,50.4,73.6,50.5,45.8,45.6,-0.1,5841.2529,8.6727,4859.0,7911.0,75.55,False,32.1839,12.41185666861365,0.33636781164708546,0.5890421427773069,0.4624171904885492,0.3353964694840508,0.5295679000110236,0.6603476781007265,-0.905362378929493,0.7732198922002843,0.2482054903613288,-0.2884719650915047,-1.8337504817078172,0.2578582852103417,0.7133186176477907,-0.3389874323257718,-0.15510447951717155,-0.27691820937362793,0.41564613005682705,-0.836458008434858,0.4085081969156486,0.1374090082364134,0.2406285436532877,0.18890121270927723,0.13701220700080394,0.21633282797790973,0.26975743931836293,-0.3698479529717494,0.3158666639820503,0.10139397733207083,-0.11784316232024451,-0.7491021028756625,0.10533722315103775,0.2913965023216619,-0.13847914475646647,-0.0633614512610999,-0.11312335840433081,0.1697948511444816,-0.3416999528213782,T2_mid,0.4085081969156486,0.0,T3_high,0.0,0.4085081969156486
HIMACHAL PRADESH,2019,1635.0,1829.0,939105.0,13464595.0,95529.0,30332.0,174804.0,5366.8,7300.0,30.465081612879185,34.07989863605873,2.508868413207125,0.1749841618841768,130861.64383561644,41550.68493150685,0.2167523018411898,0.1213396906194049,0.1326510785755712,0.0463752022411215,0.1690459962302974,0.0895131404083463,0.079532855821951,12.071420625236948,5537320,9182031566.192154,2394091,2976831,166398.0,664582.0,0.1238320787061191,0.7585369863013699,1257.8125433139935,0.0071955592738952,1658.2085857765403,-2.0888288351228765,-0.2763637189547521,7.137129414482953,49.7,67.9,58.8,18.2,78.9,45.2,24.6,33.5,65.9,71.3,81.0,79.5,83.1,73.9,59.4,68.8,5.6,5896.6973,8.6821,5561.0,8075.0,82.8,False,13.3531,12.14418585750308,0.414069104873803,0.2630063653183902,0.3548606387039431,-0.4419845921403869,0.5593391788872822,0.8953936469082038,1.0069997565464532,0.2635043589683338,0.27671309666689725,1.2199277158615656,-0.7100325901054234,1.4925294294169047,1.4496830133047116,0.4494627025254312,0.6977740937874354,-1.2010001192302848,1.4500595758996093,0.8792719244159727,-0.176976743194392,-0.0732806016379828,-0.04654600997344319,-0.06280208012570565,0.07822099365910734,-0.09899002622049663,-0.1584638515067633,-0.1782155373111369,-0.04663414326774169,-0.04897178264734244,-0.2158988340857535,0.1256592553587365,-0.26414299753998793,-0.2565601783589003,-0.07954444528030064,-0.12348978660391854,0.21254908967745229,-0.25662682118055413,-0.15561068156540445,T3_high,-0.0,-0.176976743194392,T2_mid,-0.176976743194392,-0.0
HIMACHAL PRADESH,2020,1652.0,1855.0,1002960.0,14095312.0,103545.0,32327.0,186559.0,5444.6,7347.0,30.341990228850605,34.070455129853435,2.588860889688866,0.1842118796605811,140935.07554103716,44000.27221995373,0.2281835332325223,0.1330780659648243,0.1454843989897507,0.0498227591704793,0.1806307995986733,0.097653579080115,0.0829772205185583,12.136502821924068,13223599,24381652096.814342,5320058,6480425,1423116.0,1132310.0,0.2079693641406164,1.799863753913162,3318.5861027377628,0.0177883999310553,1843.7985072607196,-1.5703644979142282,0.5877109697668489,8.107294098531666,49.7,67.9,58.8,18.2,78.9,45.2,24.6,33.5,65.9,71.3,81.0,79.5,83.1,73.9,59.4,68.8,5.6,5896.6973,8.6821,5561.0,8075.0,82.8,False,13.3531,12.14418585750308,0.414069104873803,0.2630063653183902,0.3548606387039431,-0.4419845921403869,0.5593391788872822,0.8953936469082038,1.0069997565464532,0.2635043589683338,0.27671309666689725,1.2199277158615656,-0.7100325901054234,1.4925294294169047,1.4496830133047116,0.4494627025254312,0.6977740937874354,-1.2010001192302848,1.4500595758996093,0.8792719244159727,-0.09283945775989472,-0.03844195117160885,-0.024417368343560127,-0.03294506927760398,0.04103360987254174,-0.05192874607176003,-0.08312786066061227,-0.09348931136211872,-0.02446360180398876,-0.02568989384961607,-0.11325742764685466,0.0659190406572411,-0.13856562291775049,-0.13458778487893966,-0.04172787358575789,-0.06478096850612743,0.11150019983890855,-0.13462274474606262,-0.08163112868627803,T3_high,-0.0,-0.09283945775989472,T2_mid,-0.09283945775989472,-0.0
