state_key,fy_end,branches,atms,credit_accounts,deposit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,pop_18plus_000,pop_total_000,branches_per_lakh_adults,atms_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc,txn_count,txn_amount_inr,txn_count_p2p,txn_count_retail,txn_count_utility,registered_users_31mar,pp_users_per_adult,pp_txns_per_capita,pp_value_per_capita,pp_value_to_nsdp,pp_ticket_size_rs,ln_pp_users_per_adult,ln_pp_txns_per_capita,ln_pp_value_per_capita
GUJARAT,2019,8150.0,11476.0,9404949.0,98768872.0,674922.0,591533.0,197457.0,46986.9,67936.0,17.345260061847025,24.42382876929527,2.1020512525831667,0.2001610874520345,99346.73810645314,87072.09726801695,0.1586165708125492,0.1533666998453372,0.0925018131740521,0.1104421825341127,0.1559916353289432,0.1014719978540824,0.0545196374748608,12.193276118099556,63581519,95224986625.66844,28708832,31867199,3005488.0,6920980.0,0.14729594844520494,0.9359031882948657,1401.6866849044459,0.0070986933099583495,1497.6834168694277,-1.9153114613554807,-0.06624323916283582,7.245431565376156
GUJARAT,2020,8626.0,12111.0,11538101.0,103155310.0,738912.0,611499.0,212428.0,47943.2,68862.0,17.992124013415875,25.261142351782944,2.151615036126082,0.2406618874000901,107303.30225668728,88800.64476779646,0.1656994253912334,0.2048868701734408,0.1026382929876772,0.1128749457749635,0.1852931477823371,0.1077566193813203,0.0775365284010167,12.266358386403535,153082679,259251072361.4629,61283830,77563492,14235357.0,10722212.0,0.22364406214019925,2.2230356219685747,3764.79150128464,0.017722670746251154,1693.5362906829118,-1.4976994992424555,0.7988736591310337,8.233447760555718
GUJARAT,2021,8582.0,12283.0,12769737.0,105125462.0,830161.0,659772.0,207324.0,48908.0,69788.0,17.5472315367629,25.114500695182794,2.149453300073608,0.2610971006788256,118954.6913509486,94539.46237175446,0.165390505026348,0.2308820522479153,0.1174818948395138,0.1209517758965755,0.1981362786371316,0.1192168353680446,0.078919443269087,12.242038065962785,273898749,502651740461.2488,101172999,123999143,48726607.0,15212633.0,0.3110459025108367,3.9247255831948187,7202.552594446735,0.03474056353556142,1835.1735533529172,-1.167814781196327,1.3672964336805962,8.882190769180788
GUJARAT,2022,8599.0,13570.0,14327974.0,108522063.0,928468.0,758868.0,241584.0,49774.1,70648.0,17.27605320839553,27.263175024761875,2.1802918184356925,0.2878600316228721,131421.6962971351,107415.3549994338,0.1697974474622821,0.2649265837753167,0.1333645725364774,0.1390733480730737,0.2173620156187994,0.1362189603047756,0.0811430553140238,12.39497251768425,613091145,1135875409592.921,224890114,273262841,114938190.0,19483483.0,0.3914381776867889,8.67811042067716,16077.95563346338,0.0665522370416227,1852.7023573190263,-0.937927687420881,2.160803811503223,9.68520439742791
GUJARAT,2023,8862.0,14297.0,15470786.0,115748971.0,1027453.0,828364.0,272451.0,50645.8,71507.0,17.497995885147436,28.22938920897685,2.285460413301794,0.3054702660437786,143685.65315283815,115843.76354762472,0.1848264426364736,0.2873281728314975,0.1489885716340458,0.1509355170314198,0.2360773077339856,0.1499620443327328,0.0861152634012527,12.515214060402746,1239112850,2068555140371.5952,412486880,668000128,158625842.0,23551635.0,0.4650264187751008,17.32855314864279,28928.009011307917,0.10617692359840088,1669.3839793297238,-0.765661060438558,2.852355611993059,10.27256557470001
HARYANA,2019,5008.0,6433.0,5471358.0,51270033.0,409974.0,278875.0,223022.0,19709.4,28672.0,25.40919561224593,32.639248277471665,2.6012985174586745,0.2776014490547657,142987.58370535713,97263.88113839286,0.2299609178972963,0.2518768681669431,0.1480992472059016,0.1247861315211721,0.2409188930321197,0.1364426893635368,0.1044762036685828,12.31502570028472,56065374,96628625080.15952,27294770,26761469,2009135.0,4759566.0,0.24148710767451065,1.9554050641741072,3370.1389885658314,0.015111240095442742,1723.4991615352376,-1.4209391916850622,0.6705973659265768,8.122709265393816
HARYANA,2020,5224.0,6968.0,7052823.0,54161437.0,475352.0,308058.0,232530.0,20142.7,29077.0,25.934954102478816,34.593177677272664,2.688886643796512,0.350142880547295,163480.41407297863,105945.59273652716,0.2424775967568341,0.3441552160300201,0.1742066419837501,0.1370047999964689,0.2933164063934271,0.1556057209901095,0.1377106854033175,12.356774527943667,160512982,290656200867.4215,67908289,80232318,12372375.0,7305629.0,0.3626936309432201,5.520273136843553,9996.086283571947,0.04298837261244548,1810.7955957569932,-1.0141967929709237,1.708427340377082,9.209948923727508
HARYANA,2021,5225.0,6963.0,7643585.0,54791434.0,538565.0,321936.0,225137.0,20581.0,29483.0,25.387493319080704,33.83217530732229,2.6622338078810555,0.3713903600408143,182669.67404945224,109193.77268256283,0.2386688043805368,0.3711836639607518,0.1986533180511083,0.1415762987683524,0.3049262341706443,0.1701148084097303,0.1348114257609139,12.32446438477782,310989848,588403258619.7633,129734133,144201675,37054040.0,10053988.0,0.4885082357514212,10.548107316080452,19957.37403316363,0.08864546490876057,1892.0336544868928,-0.7163989483754559,2.3559464425083454,9.901353979745739
HARYANA,2022,5190.0,7075.0,8122278.0,60376428.0,614014.0,372955.0,265163.0,20968.5,29846.0,24.75141283353602,33.74108782220951,2.879387080620931,0.3873561771228271,205727.4006567044,124959.79360718354,0.2697008391074685,0.3914934261518103,0.2280283316737435,0.1637654466886693,0.3305971326296394,0.1958968891812064,0.134700243448433,12.488100010214994,683415412,1203927461067.9343,270689657,326511490,86214265.0,12718254.0,0.6065409542885757,22.8980570930778,40337.983685181745,0.1521252349882214,1761.633466158844,-0.499983027257709,3.1310520638637755,10.60504882724418
HARYANA,2023,5326.0,7263.0,9017016.0,66351754.0,702370.0,453537.0,289213.0,21359.3,30209.0,24.935274096061203,34.003923349547975,3.1064573277214143,0.4221587786116586,232503.5585421563,150133.07292528715,0.3021500474687719,0.4357650444621985,0.2621405412616389,0.1991943999483069,0.3689575459654852,0.2306674706049729,0.1382900753605123,12.57491871984705,1326036215,2086557819907.584,456564804,746864612,122606799.0,15150515.0,0.7093170188161597,43.89540252904764,69070.73454624727,0.23882306309276302,1573.5300411139856,-0.34345271724245946,3.781809588607173,11.14288639683532
HIMACHAL PRADESH,2019,1635.0,1829.0,939105.0,13464595.0,95529.0,30332.0,174804.0,5366.8,7300.0,30.465081612879185,34.07989863605873,2.508868413207125,0.1749841618841768,130861.64383561644,41550.68493150685,0.2167523018411898,0.1213396906194049,0.1326510785755712,0.0463752022411215,0.1690459962302974,0.0895131404083463,0.079532855821951,12.071420625236948,5537320,9182031566.192154,2394091,2976831,166398.0,664582.0,0.1238320787061191,0.7585369863013699,1257.8125433139937,0.007195559273895299,1658.2085857765405,-2.0888288351228765,-0.2763637189547521,7.137129414482953
HIMACHAL PRADESH,2020,1652.0,1855.0,1002960.0,14095312.0,103545.0,32327.0,186559.0,5444.6,7347.0,30.341990228850605,34.070455129853435,2.588860889688866,0.1842118796605811,140935.07554103716,44000.27221995373,0.2281835332325223,0.1330780659648243,0.1454843989897507,0.0498227591704793,0.1806307995986733,0.097653579080115,0.0829772205185583,12.136502821924068,13223599,24381652096.814342,5320058,6480425,1423116.0,1132310.0,0.2079693641406164,1.799863753913162,3318.5861027377628,0.017788399931055392,1843.7985072607194,-1.5703644979142282,0.5877109697668489,8.107294098531666
HIMACHAL PRADESH,2021,1683.0,1929.0,1134908.0,13811004.0,112344.0,35899.0,173565.0,5523.0,7394.0,30.47256925583922,34.92667028788702,2.5006344378055405,0.2054875973202969,151939.4103327022,48551.52826616175,0.2155756352067027,0.1601424350411646,0.1595036685352369,0.0562282113841599,0.1878590351239337,0.1078659399596984,0.0799930951642352,12.064307447978548,26791652,48344454803.5383,9235727,11283234,6272691.0,1638990.0,0.29675719717544813,3.623431430889911,6538.335786250785,0.037670819498463314,1804.4596430088857,-1.2148409924572399,1.2874214859411803,8.785437945134909
HIMACHAL PRADESH,2022,1674.0,2178.0,1205487.0,15319423.0,123672.0,40942.0,193016.0,5587.9,7431.0,29.957586928899943,38.97707546663326,2.741534923674368,0.2157316702160024,166427.12959224868,55096.21854393756,0.25000123768045,0.1731736932167354,0.1779606898131386,0.0654392292662588,0.2115874654485927,0.1216999595396987,0.0898875059088939,12.170528366005282,53985001,90944937659.4068,19009082,21197631,13778288.0,2050007.0,0.36686536981692586,7.2648366303323915,12238.586685426833,0.06340710969778067,1684.6334347461955,-1.0027603379656194,1.9830458095474353,9.412349082522612
HIMACHAL PRADESH,2023,1734.0,2271.0,1284705.0,16594860.0,136486.0,46720.0,214952.0,5653.1,7468.0,30.673435813978173,40.17264863526207,2.935532716562594,0.2272567263979055,182761.11408677025,62560.257096946974,0.2777242656131995,0.1878344618507909,0.1987698105565327,0.0759441408306622,0.2327793637319952,0.1373569756935975,0.0954223880383977,12.278170026370557,102815660,146493015745.569,32300513,54526212,15988935.0,2420834.0,0.42823123595903134,13.767495982860204,19616.097448522898,0.09125803643847416,1424.8122877932117,-0.8480919583618184,2.6223104503701973,9.884105806531657
JAMMU AND KASHMIR,2019,1830.0,2614.0,1805158.0,21661174.0,118122.0,54282.0,98738.0,9180.3,13496.0,19.93398908532401,28.47401501040271,2.3595279021382742,0.1966338790671329,87523.71072910492,40220.80616478957,0.1954109705908995,0.1488798162033865,0.0774395480953622,0.0445035266413069,0.172145393397143,0.0609715373683346,0.1111738560288084,11.500225156391997,5614196,10453042388.342484,2834974,2587669,191553.0,784387.0,0.08544241473590188,0.4159896265560166,774.5289262257323,0.007844284127952078,1861.894808863546,-2.4599126418112234,-0.8770949551952066,6.65225500741738
JAMMU AND KASHMIR,2020,1835.0,2690.0,2607118.0,22158550.0,132981.0,61014.0,101868.0,9396.9,13600.0,19.527716587385203,28.626461918292204,2.3580702146452555,0.2774444763698666,97780.14705882352,44863.23529411765,0.1952026614628185,0.2516771866921763,0.0905060121937966,0.0510372961417256,0.2234399240774974,0.0707716541677611,0.1526682699097363,11.531433136525967,4678582,14136785668.18799,2322457,1971650,384475.0,1078683.0,0.11479136736583341,0.34401338235294115,1039.4695344255874,0.010204083072462278,3021.5962161586544,-2.1646389950858493,-1.0670747201766269,6.946465798956689
JAMMU AND KASHMIR,2021,1875.0,2786.0,2712271.0,22646991.0,149058.0,72089.0,101645.0,9616.4,13705.0,19.49794101742856,28.97134062642985,2.355038371947922,0.2820463999001705,108761.7657789128,52600.51076249544,0.1947693995244505,0.2575311916605288,0.104496341986316,0.0619267622085863,0.2261502955924896,0.0832115520974512,0.1429387434950384,11.529241629455164,19546667,50942785186.26042,7887433,6694999,4964235.0,1645988.0,0.17116467701010774,1.426243487778183,3717.094869482701,0.03656938235508585,2606.2133859578425,-1.765129162438146,0.3550440562087431,8.220697693103826
JAMMU AND KASHMIR,2022,1897.0,2843.0,2810884.0,23707551.0,160684.0,82715.0,112898.0,9829.8,13804.0,19.29845978555006,28.92225681092189,2.411804004150644,0.2859553602311339,116403.9408866995,59921.03738046943,0.2028814258714871,0.2625036934954388,0.1142322973873654,0.0722296946198441,0.2326925596834629,0.0932309960036048,0.1394615636798581,11.634240035188991,55720249,114013429389.9702,20521036,17445476,17753737.0,2357661.0,0.2398483183788073,4.036529194436396,8259.448666326442,0.07315850295245657,2046.1758774618936,-1.4277485621955723,1.3953852124382968,9.019113116869208
JAMMU AND KASHMIR,2023,1967.0,2987.0,3072153.0,25126764.0,171157.0,95578.0,310584.0,10045.3,13903.0,19.58129672583198,29.7352990950992,2.501345305764885,0.3058298905956019,123107.96231029274,68746.31374523485,0.2156772209618807,0.2877856432564736,0.1227730665620051,0.0846504166036421,0.2517314321091771,0.1037117415828236,0.1480196905263534,12.646209675169615,142778670,227741026462.60715,47232275,66746144,28800251.0,3148217.0,0.31340198898987587,10.26963029561965,16380.711102827243,0.05274164510350579,1595.063369497749,-1.160268602590643,2.3291910248134067,9.703859769335764
JHARKHAND,2019,3051.0,3481.0,3328128.0,45663953.0,218585.0,63245.0,75421.0,23619.1,37403.0,12.9175116748733,14.738072153469014,1.9333485611221424,0.1409083326629719,58440.4994251798,16909.07146485576,0.1345083097953804,0.0779925832091937,0.0403882054892757,0.0116945171893256,0.1062504465022871,0.0260413613393007,0.0802090851629863,11.23084102980692,30875407,42693949424.77113,18823083,11585101,467223.0,2344245.0,0.09925208835222342,0.8254794267839478,1141.45788906695,0.015134483619508492,1382.7817532825115,-2.310092318303977,-0.1917909380597746,7.040061574415033
JHARKHAND,2020,3169.0,3629.0,4414091.0,47965103.0,234106.0,71055.0,75016.0,24237.1,37937.0,13.074996596127423,14.972913426111209,1.9789951355566464,0.182121252129999,61709.14937923399,18729.736141497742,0.1410313801831512,0.1304186250005383,0.0445523903876155,0.0142569264374459,0.1357250025918448,0.0294046584125307,0.1063203441793141,11.22545670309946,68994130,114851597681.96744,33742020,31096811,4155299.0,3782690.0,0.156070239426334,1.818650130479479,3027.4296249563076,0.04035711881407043,1664.6575249512885,-1.8574491203330357,0.5980945393534222,8.015469229890781
JHARKHAND,2021,3190.0,3700.0,4959862.0,50250909.0,256070.0,80679.0,69963.0,24863.0,38471.0,12.830310099344407,14.881550898926116,2.021112054056228,0.1994876724449986,66561.82579085545,20971.381040264096,0.1470500492134631,0.1525100635342399,0.0507345885776481,0.017411824587167,0.1497800563738515,0.0340732065824075,0.1157068497914439,11.155721809859802,149633676,277110290653.6448,65630876,63956066,20046734.0,5505298.0,0.22142533081285445,3.889518754386421,7203.095595478277,0.10295578513611876,1851.9246339550248,-1.507669853269973,1.358285436451864,8.882266156421215
JHARKHAND,2022,3206.0,4097.0,5248065.0,52988029.0,282989.0,92188.0,88500.0,25436.2,38969.0,12.60408394335632,16.106965663110056,2.083173941076104,0.2063226818471312,72619.00485000898,23656.752803510484,0.1559189306671943,0.1612047275666467,0.0584512954502767,0.021191225335181,0.1585618291169205,0.0398212603927289,0.1187405687241916,11.39075783099602,381445518,656317474256.5989,159336081,167424933,54684504.0,7352042.0,0.2890385356303221,9.78843485847725,16842.040448987627,0.19030554179647036,1720.6060716031243,-1.241195258477472,2.2812015723088326,9.731633447260704
JHARKHAND,2023,3298.0,4157.0,5736948.0,54789800.0,304044.0,109382.0,95839.0,26015.1,39466.0,12.67725282624322,15.97918132161706,2.106076855364769,0.2205237727319902,77039.47701819288,27715.50195104647,0.1591918448746866,0.1792696206594051,0.0640828753701306,0.0269035217755273,0.1692307327670459,0.045493198572829,0.1237375341942169,11.47042497923808,799633918,1218807520761.628,305136931,412840207,81656780.0,9222109.0,0.3544906227537084,20.261336796229667,30882.468979922665,0.3222327964599241,1524.2068818316784,-1.0370733853944891,3.0087144786887174,10.3379439549556
KARNATAKA,2019,10285.0,17869.0,17637535.0,125117732.0,934364.0,701678.0,205245.0,47511.7,65798.0,21.647299507279257,37.60968350953554,2.633408865605735,0.3712250877152364,142004.92416182862,106641.23529590564,0.2345496096826928,0.3709734246969541,0.146847361537846,0.1379838495438162,0.3027615171898235,0.1424156055408311,0.1603459116489924,12.23195966648202,166875428,257129595744.04065,78797116,82081438,5996874.0,10393952.0,0.21876615654670323,2.5361778169549227,3907.8633962132685,0.019039993160433963,1540.8475581200646,-1.5197518979726032,0.9306581512126806,8.270746057642132
KARNATAKA,2020,10778.0,17896.0,21089978.0,132963226.0,1061242.0,741838.0,222141.0,48212.2,66322.0,22.355337445708763,37.11923538025645,2.757875102152567,0.4374406892861143,160013.57015771538,111853.98510298242,0.2523363117946088,0.4552048244639913,0.1697899625351189,0.1453202901773689,0.3537705681293001,0.1575551263562439,0.1962154417730561,12.311067594376595,823773701,1063684025958.7844,325279720,460137775,38356206.0,17044952.0,0.35354022425859016,12.420821160399264,16038.177768444624,0.0721981883958595,1291.2332897585236,-1.0397580115514973,2.5193741902939437,9.682727269508351
KARNATAKA,2021,10875.0,18347.0,22558957.0,131364488.0,1256023.0,793376.0,221683.0,48917.0,66845.0,22.23153504916491,37.50638837214056,2.685456753275957,0.4611680397407854,187900.8153190216,118688.9071733114,0.2419874522593532,0.4853878613034389,0.2053176717696227,0.1549397812060488,0.3636876567813961,0.1801287264878358,0.1835589302935603,12.30900371246586,1464453019,2208931635280.9067,560268457,772292469,131892093.0,24058436.0,0.49182157532146287,21.908190874410952,33045.577609109234,0.14906680985510495,1508.3663365242492,-0.7096392800495349,3.086860579427384,10.405643027222487
KARNATAKA,2022,10780.0,19018.0,23427263.0,133941008.0,1382552.0,888922.0,268963.0,49507.4,67268.0,21.77452259662192,38.414459252556185,2.7054744947220013,0.47320729830288,205528.92905987988,132146.340013082,0.2448480642127014,0.5007027353933018,0.2277754834220605,0.1738798149239467,0.3727753998030016,0.2008276491730036,0.1719477506299979,12.502329102655192,3111517945,4662188858507.812,1176776723,1624598730,310142492.0,30809500.0,0.6223211075515983,46.25554416661711,69307.67762543574,0.2576848028369543,1498.364766303095,-0.4742990693712313,3.834181330646938,11.146310967287256
KARNATAKA,2023,11034.0,19238.0,25215292.0,143759011.0,1485253.0,1027656.0,310325.0,50102.1,67692.0,22.02302897483339,38.39759211689729,2.869321066382447,0.5032781460258153,219413.3723335106,151813.5082432193,0.2682623671034817,0.5389551945689994,0.2454639449626414,0.2015594499516271,0.4036087808362406,0.2235116974571342,0.1800970833791063,12.645375414384148,6230666456,8539485187066.939,2083731873,3683974614,462959969.0,36773789.0,0.7339769989681071,92.04435466524848,126152.05913648495,0.4065159401804075,1370.5572666056607,-0.30927758741433403,4.522270576795111,11.745243276856993
KERALA,2019,6622.0,9582.0,13756280.0,73495187.0,495762.0,334847.0,205437.0,26192.5,35125.0,25.282046387324616,36.58299131430753,2.805963042855779,0.525199198243772,141142.20640569396,95330.10676156584,0.2592082627766061,0.5668404794396406,0.1457482789495836,0.1220645313217885,0.4130243711081233,0.1339064051356861,0.2791179659724371,12.232894696573371,16465255,27144830559.195114,7782907,8401451,280897.0,2073323.0,0.07915712513123986,0.46876170818505336,772.8065639628502,0.0037617691261206607,1648.6128249574704,-2.536320476097254,-0.7576607245480009,6.650028776602984
KERALA,2020,6801.0,9931.0,14049449.0,76371710.0,545024.0,360892.0,208879.0,26449.6,35307.0,25.71305426169016,37.54688161635715,2.8874429102897587,0.531178127457504,154367.12266689326,102215.42470331662,0.2708520480341549,0.5744461428306408,0.1625965182382199,0.1317549496599588,0.4226490954323978,0.1471757339490893,0.2754733614833085,12.249510415923789,45705289,78115478537.69186,20220886,21458633,4025770.0,3898086.0,0.14737788095094065,1.2945106919307785,2212.4643424162873,0.010592086051811275,1709.1124516834773,-1.914755371878414,0.25813277968154774,7.701862260330197
KERALA,2021,6869.0,10356.0,13702398.0,76629780.0,607649.0,388732.0,194432.0,26708.0,35489.0,25.71888572712296,38.774898906694624,2.869169537217313,0.5130447057061555,171221.78703260166,109535.91253627885,0.2682407130051794,0.5513790187624983,0.1840689731675756,0.1420578274850678,0.4098098658838388,0.1630634003263217,0.2467464655575171,12.17783776651539,116222381,191469796669.54025,42634643,52285899,21301839.0,6650208.0,0.24899685487494383,3.2748846403110825,5395.18714727212,0.02774845265836961,1647.4434185747773,-1.3903150136215234,1.18628264413433,8.593262566112294
KERALA,2022,6814.0,10926.0,13611613.0,83172705.0,670289.0,424247.0,230280.0,26913.1,35633.0,25.318525179187837,40.59732992483215,3.0904171202871464,0.5057616179481368,188109.0562119384,119060.14088064437,0.2998578403661709,0.5421143641806407,0.2055829658799404,0.1554622567047432,0.4209861022734058,0.1805226112923418,0.2404634909810639,12.347051238789746,286929168,433839214641.3373,100339987,128590070,57999111.0,8855141.0,0.32902716520950764,8.0523438385766,12175.20878515245,0.05287132527858455,1512.0080599172034,-1.1116149625995404,2.0859632091232316,9.407157096481573
KERALA,2023,6921.0,11633.0,14497035.0,90843196.0,724013.0,489203.0,257307.0,27118.3,35776.0,25.521511304174677,42.89723175862794,3.349885354170431,0.5345849481715299,202373.9378354204,136740.5523255814,0.336936845176045,0.5787798839836312,0.2237560971323193,0.1803457239232298,0.4578583645798381,0.2020509105277745,0.2558074540520635,12.45802520349635,536308687,719106602321.3627,169868486,296439427,70000774.0,10759741.0,0.39677048340050813,14.990739238595706,20100.251630181203,0.07811778004555338,1340.8445914682018,-0.9243972929297004,2.7074326263485533,9.908487612883293
MADHYA PRADESH,2019,6747.0,10216.0,8708168.0,105532190.0,368951.0,262105.0,92337.0,52625.3,82232.0,12.820829524962328,19.412715937011285,2.005350848356209,0.1654749331595259,44867.083373869056,31873.84473197782,0.1447977125277195,0.1092432114335307,0.0230959854797132,0.0327559866118118,0.1270204619806252,0.0279259860457625,0.0990944759348626,11.433200206904234,91048445,127041494730.55975,51325916,37080392,2642137.0,6383958.0,0.12130967424413733,1.1072142839770405,1544.9155405506342,0.016731272843504057,1395.3175667147282,-2.1094087115203877,0.10184720678887513,7.34272452152732
MADHYA PRADESH,2020,7234.0,10577.0,10955380.0,110583441.0,396779.0,285989.0,101909.0,53781.3,83374.0,13.450771922582756,19.66668711987252,2.0561689843867663,0.2037024021360584,47590.25595509391,34301.940652961355,0.1520598188831105,0.1578715277978796,0.0265652447450697,0.0361732965223476,0.1549656733404951,0.0313692706337086,0.1235964027067864,11.531835537194867,247537259,383750765252.299,112759695,116727299,18050265.0,10260896.0,0.19078928921390892,2.968998236860412,4602.763034666671,0.045165422432431594,1550.2747618785704,-1.656585657739092,1.0882246019318043,8.434412061863494
MADHYA PRADESH,2021,7248.0,10763.0,12471562.0,112592643.0,453372.0,320452.0,101958.0,54949.0,84516.0,13.190412928351744,19.587253635188997,2.049038981601121,0.2269661322317057,53643.3338066165,37916.13422310568,0.151040914165463,0.1874648034500144,0.0342767267734593,0.0412599240312173,0.1692528588077387,0.0377683254023383,0.1314845334054003,11.53231624276216,516750101,932708630508.766,225371667,221055986,70322448.0,15131202.0,0.27536810497006314,6.114228086989446,11035.882324160702,0.10823949395006476,1804.9510366883624,-1.2896465128655656,1.8106185284629313,9.30890727237354
MADHYA PRADESH,2022,7338.0,11291.0,13117402.0,119624584.0,510313.0,359322.0,117402.0,55981.4,85548.0,13.107925132276078,20.169199055400544,2.136863029506229,0.2343171481956507,59652.24201617805,42002.38462617478,0.1635913071209294,0.1968158679976971,0.0419319376934083,0.0470109258259416,0.1802035875593133,0.044471431759675,0.1357321557996383,11.673359222006154,1229678935,2062216848055.2607,503026490,555472816,171179629.0,20115633.0,0.35932708006587905,14.37414007340908,24105.96212717142,0.20532837709043644,1677.0368177895646,-1.0235222187467938,2.66543076391383,10.090214480051536
MADHYA PRADESH,2023,7541.0,11495.0,14029167.0,129791040.0,547367.0,411420.0,127947.0,57021.8,86579.0,13.224766668186554,20.15895674987461,2.2761652560950374,0.2460316405304637,63221.68193210825,47519.60637105996,0.1834981290559646,0.2117176141649554,0.0464793220883056,0.0547758812317325,0.19760787161046,0.0506276016600191,0.1469802699504409,11.759371394654206,2426363819,3592556306516.2905,885843997,1294446929,246072893.0,24981019.0,0.43809593874623387,28.024853821365458,41494.54609681667,0.3243104261672151,1480.633810306702,-0.8253173543576517,3.333091752936251,10.633317278228695
MAHARASHTRA,2019,12943.0,25692.0,32407969.0,197887425.0,2607845.0,2426920.0,182865.0,88420.7,122153.0,14.637975044305236,29.05654445169513,2.238021470085625,0.3665201587411092,213490.0493643218,198678.7062127005,0.1780472358820972,0.3649883887855759,0.2379177676714048,0.267517678412165,0.2715178123338365,0.2527177230417849,0.0188000892920516,12.116503454667356,172083416,269058788305.77765,75895885,86446671,9740860.0,16274312.0,0.18405545307829502,1.4087530883400325,2202.6375799675625,0.012045156700120649,1563.537001763015,-1.6925181913520864,0.3427049786250148,7.697410821224977
MAHARASHTRA,2020,13578.0,27887.0,39746027.0,211184851.0,2807751.0,2511092.0,189843.0,89921.6,123295.0,15.099820287895232,31.012570950694823,2.348544187381008,0.4420075599188626,227726.2662719494,203665.355448315,0.1938413556664838,0.4610142394179521,0.2560543807347594,0.2745359043833733,0.3274277975422179,0.2652951425590664,0.0621326549831515,12.153952693766072,678328019,910226346683.9688,257195878,367705965,53426176.0,26163809.0,0.2909624495115745,5.501666888357192,7382.508185116742,0.03888743954276293,1341.8675348629065,-1.2345610596160799,1.7050511169322036,8.90686872233629
MAHARASHTRA,2021,13648.0,27471.0,43477791.0,220073570.0,3163108.0,2504795.0,182454.0,91435.0,124437.0,14.926450483950347,30.04429376059496,2.4068854377426585,0.4755049051238584,254193.52764852895,201290.21111084323,0.2021785438856274,0.5036254701273228,0.2897730632715858,0.2711931186996398,0.3529020070064751,0.2804830909856128,0.0724189160208623,12.114253365439014,1324814427,2009718002782.4543,492430510,661345730,171038187.0,36994904.0,0.4046033138294964,10.646467103835676,16150.485810349448,0.08851812407702461,1516.9807648708934,-0.9048481638977117,2.3652281097823757,9.689705409334563
MAHARASHTRA,2022,13590.0,28817.0,55676170.0,233188807.0,3491988.0,2717399.0,219620.0,92754.5,125411.0,14.65158024678048,31.068034434986984,2.514043059905449,0.6002530335455423,278443.5177137572,216679.4778767413,0.2174917786817454,0.6623148005267301,0.3206669931306899,0.2928520216204441,0.4399032896042377,0.306759507375567,0.1331437822286707,12.299654059151704,3158886000,4516257848558.119,1130980276,1630313884,397591840.0,47511322.0,0.5122265981704391,25.18826897162131,36011.65646201784,0.163972572907831,1429.6995360257126,-0.6689881772982208,3.2263783691315466,10.491597955640986
MAHARASHTRA,2023,13972.0,29612.0,73146443.0,258512123.0,3922908.0,3332739.0,252289.0,94083.4,126385.0,14.850653781644796,31.47420267549855,2.747691122982375,0.777463856535797,310393.4802389524,263697.35332515725,0.2508809821498821,0.8877407623880007,0.3613705108888154,0.3590251288497203,0.5693108722689414,0.3601978198692679,0.2091130523996734,12.43833053478848,6257211435,8171208905187.323,1985162180,3728505531,543543724.0,56723036.0,0.6029016383336486,49.50913031609764,64653.31253857122,0.2562668706862813,1305.8866541541636,-0.506001216068594,3.902157103395937,11.076794620916324
MANIPUR,2019,192.0,330.0,202376.0,2743213.0,9927.0,4946.0,73795.0,2133.6,3103.0,8.998875140607424,15.46681664791901,1.285720378702662,0.0948518935133108,31991.621011923944,15939.413470834676,0.0419597610518617,0.0194052073366241,0.006692942425117,0.010329817449022,0.0306824841942429,0.0085113799370695,0.0221711042571733,11.209046257615876,1012926,2213488002.062048,436191,562999,13736.0,112463.0,0.052710442444694416,0.32643441830486625,713.3380606065252,0.009666482290216482,2185.2415695342484,-2.9429416942080304,-1.1195262132135118,6.569955446344323
MANIPUR,2020,203.0,337.0,251916.0,2896180.0,10369.0,6129.0,78574.0,2183.1,3134.0,9.298703678255691,15.436764234345656,1.3266364344281067,0.1153937061976089,33085.513720485,19556.47734524569,0.0478068221904798,0.0455359921532298,0.0080865365882804,0.0154204846332324,0.0466714071718548,0.0117535106107564,0.0349178965610984,11.271796134890542,1898206,5225202703.252603,870755,859280,168171.0,193166.0,0.08848243323713985,0.6056815571155073,1667.2631471769632,0.021219018341651987,2752.7058197332653,-2.4249512411664877,-0.5014009143353064,7.4189387270275615
MANIPUR,2021,210.0,386.0,309117.0,3069499.0,12323.0,7405.0,75784.0,2233.3,3165.0,9.403125419782386,17.28384005731429,1.3744230510903148,0.1384126628755653,38935.22906793049,23396.52448657188,0.0546357128124534,0.0748178969636183,0.0155389394615846,0.0208249791754675,0.0647268048880359,0.018181959318526,0.0465448455695098,11.23564246755537,4259959,12473820391.81626,1881402,1406751,971806.0,326912.0,0.14638069224913805,1.3459586097946288,3941.175479246843,0.052005376850612836,2928.1550343128324,-1.9215445696964641,0.29710648022567904,8.279234302782472
