state_key,fy_end,branches,credit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,deposit_accounts,pop_18plus_000,pop_total_000,branches_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc
ANDAMAN AND NICOBAR ISLANDS,2022,72.0,94580.0,6773.0,3462.0,229570.0,608150.0,279.6,402.0,25.751072961373392,2.1750715307582262,0.3382689556509299,168482.58706467663,86119.40298507463,0.23046983366708618,0.3519876805638661,0.19454096708627322,0.11495219423455488,0.29122875711547613,0.15474658066041405,0.13648217645506208,12.343963272869617
ANDAMAN AND NICOBAR ISLANDS,2023,70.0,74253.0,7122.0,3705.0,263984.0,643072.0,282.3,403.0,24.79631597591215,2.2779737867516827,0.263028692879915,176724.5657568238,91935.48387096774,0.24408805172209602,0.25954819404598445,0.20486215301633584,0.12308400749682345,0.25181812288404026,0.16397308025657964,0.08784504262746062,12.483643774231226
ANDHRA PRADESH AND TELANGANA,2012,8333.0,15784568.0,345177.0,384212.0,160121.0,79129000.0,58683.100000000006,85231.0,14.199999659186373,1.3484120641206752,0.2689797914561432,40498.99684387136,45078.90321596602,0.12106864741297538,0.2668596583650027,0.034270905732626686,0.057570997710614226,0.19396415288898905,0.04592095172162046,0.14804320116736858,11.98368505840302
ANDHRA PRADESH AND TELANGANA,2013,9095.0,18004029.0,393440.0,440659.0,175694.0,95331000.0,59706.5,85882.0,15.232847344928942,1.5966603301148117,0.30154219389848674,45811.695116555275,51309.820451316926,0.15392214499131046,0.3068655229207871,0.04092384050846365,0.06628281867813567,0.2303938339560488,0.05360332959329966,0.17679050436274912,12.07649912447428
ANDHRA PRADESH AND TELANGANA,2014,9900.0,19834064.0,440999.0,490843.0,195032.0,117330000.0,60738.0,86532.0,16.299515953768644,1.9317396028845204,0.3265511541374428,50963.68973327786,56723.87093791892,0.1982669706536574,0.33759129869154647,0.04737553085322752,0.0738525290059832,0.26792913467260193,0.060614029929605365,0.20731510474299658,12.180918926646633
ANDHRA PRADESH AND TELANGANA,2015,11011.0,19862776.0,516865.0,532161.0,218007.0,135319000.0,61778.3,87182.0,17.823410485558846,2.1903969516804445,0.32151703753583377,59285.74705787892,61040.23766373793,0.23249801975386009,0.33140642989144503,0.05779699688415587,0.0798875015028349,0.2819522248226526,0.06884224919349538,0.2131099756291572,12.292282451347452
ANDHRA PRADESH AND TELANGANA,2016,11485.0,20349470.0,566023.0,594832.0,248842.0,143789000.0,62828.0,87833.0,18.28006621251671,2.288613357101929,0.32389173616858724,64443.09086561998,67723.0653626769,0.24549610626514207,0.334323962528386,0.06425538586248085,0.08923116572928982,0.289910034396764,0.07674327579588533,0.21316675860087866,12.424573435889696
ANDHRA PRADESH AND TELANGANA,2017,12038.0,20556011.0,656883.0,647399.0,280071.0,159727000.0,63708.0,88369.0,18.89558611163433,2.5071733534250016,0.3226598072455579,74334.09906188822,73260.87202525773,0.27442061972011456,0.3328104261201209,0.07664160262457034,0.09697390702641998,0.30361552292011773,0.08680775482549516,0.21680776809462257,12.542798421436157
ANDHRA PRADESH AND TELANGANA,2018,12122.0,22311427.0,692383.0,757814.0,317657.0,158852565.0,64594.100000000006,88905.0,18.76641984329838,2.4592426398076603,0.34540967363892366,77878.97193633654,85238.62549912828,0.26807740689867077,0.36076070021941986,0.08108074198687862,0.11372072614085998,0.3144190535590453,0.0974007340638693,0.21701831949517603,12.668727463284863
ANDHRA PRADESH AND TELANGANA,2019,12314.0,25602199.0,759033.0,892090.0,363879.0,159730743.0,65486.200000000004,89441.0,18.803961750719996,2.4391511952136478,0.3909556364547034,84864.10035665969,99740.61112912423,0.2654184790561285,0.4167180462014057,0.08982801152789437,0.13399682638583113,0.3410682626287671,0.11191241895686274,0.22915584367190436,12.804576673773488
ANDHRA PRADESH AND TELANGANA,2020,12640.0,27710019.0,823057.0,969241.0,391667.0,161754002.0,66384.4,89977.0,19.040617976512557,2.4366267074794683,0.41741763125071557,91474.15450615158,107720.97313757961,0.2650843850743266,0.4492290067043846,0.09810558666281799,0.14515465154185053,0.3571566958893556,0.12163011910233426,0.23552657678702135,12.878167267955755
