state_key,fy_end,branches,atms,credit_accounts,deposit_accounts,deposits_rs_crore,credit_rs_crore,nsdp_pc_rs,pop_18plus_000,pop_total_000,branches_per_lakh_adults,atms_per_lakh_adults,deposit_accts_per_adult,credit_accts_per_adult,deposits_per_capita,credit_per_capita,norm_deposit_accts_per_adult,norm_credit_accts_per_adult,norm_deposits_per_capita,norm_credit_per_capita,Access,Usage,AUG,ln_nsdp_pc
HARYANA,2021,5225.0,6963.0,7643585.0,54791434.0,538565.0,321936.0,225137.0,20581.0,29483.0,25.387493319080704,33.83217530732229,2.6622338078810555,0.3713903600408143,182669.67404945224,109193.77268256283,0.2386688043805368,0.3711836639607518,0.19865331805110834,0.14157629876835243,0.3049262341706443,0.17011480840973037,0.13481142576091393,12.32446438477782
HARYANA,2022,5190.0,7075.0,8122278.0,60376428.0,614014.0,372955.0,265163.0,20968.5,29846.0,24.75141283353602,33.74108782220951,2.879387080620931,0.3873561771228271,205727.4006567044,124959.79360718354,0.26970083910746856,0.3914934261518103,0.2280283316737435,0.16376544668866932,0.3305971326296394,0.1958968891812064,0.134700243448433,12.488100010214994
HARYANA,2023,5326.0,7263.0,9017016.0,66351754.0,702370.0,453537.0,289213.0,21359.3,30209.0,24.935274096061203,34.003923349547975,3.1064573277214143,0.4221587786116586,232503.5585421563,150133.07292528715,0.30215004746877194,0.43576504446219855,0.26214054126163894,0.19919439994830693,0.36895754596548525,0.23066747060497295,0.1382900753605123,12.57491871984705
HIMACHAL PRADESH,2018,1533.0,1786.0,838395.0,13232267.0,84896.0,26373.0,165497.0,5289.6,7253.0,28.981397459165155,33.764367816091955,2.5015628781004233,0.15849875226860255,117049.49675996139,36361.505583896316,0.21570831288228723,0.10036896627785481,0.11505472072919116,0.03907193474707858,0.15803863958007103,0.07706332773813487,0.08097531184193615,12.016708346746743
HIMACHAL PRADESH,2019,1635.0,1829.0,939105.0,13464595.0,95529.0,30332.0,174804.0,5366.8,7300.0,30.465081612879185,34.07989863605873,2.5088684132071255,0.1749841618841768,130861.64383561644,41550.68493150685,0.21675230184118985,0.12133969061940493,0.13265107857557124,0.046375202241121544,0.1690459962302974,0.08951314040834639,0.079532855821951,12.071420625236948
HIMACHAL PRADESH,2020,1652.0,1855.0,1002960.0,14095312.0,103545.0,32327.0,186559.0,5444.6,7347.0,30.341990228850605,34.070455129853435,2.588860889688866,0.1842118796605811,140935.07554103716,44000.272219953724,0.2281835332325223,0.13307806596482435,0.1454843989897507,0.04982275917047932,0.18063079959867334,0.09765357908011502,0.08297722051855833,12.136502821924067
HIMACHAL PRADESH,2021,1683.0,1929.0,1134908.0,13811004.0,112344.0,35899.0,173565.0,5523.0,7394.0,30.47256925583922,34.92667028788702,2.5006344378055405,0.20548759732029695,151939.4103327022,48551.52826616175,0.21557563520670275,0.16014243504116465,0.15950366853523695,0.05622821138415993,0.1878590351239337,0.10786593995969844,0.07999309516423526,12.064307447978548
HIMACHAL PRADESH,2022,1674.0,2178.0,1205487.0,15319423.0,123672.0,40942.0,193016.0,5587.9,7431.0,29.957586928899946,38.97707546663326,2.741534923674368,0.21573167021600242,166427.12959224868,55096.21854393756,0.25000123768045,0.1731736932167354,0.17796068981313862,0.06543922926625886,0.2115874654485927,0.12169995953969874,0.08988750590889395,12.170528366005282
HIMACHAL PRADESH,2023,1734.0,2271.0,1284705.0,16594860.0,136486.0,46720.0,214952.0,5653.1,7468.0,30.673435813978173,40.17264863526207,2.935532716562594,0.22725672639790556,182761.11408677022,62560.257096946974,0.2777242656131995,0.18783446185079095,0.19876981055653276,0.07594414083066227,0.23277936373199523,0.1373569756935975,0.09542238803839773,12.278170026370557
JAMMU AND KASHMIR,2018,1799.0,2516.0,1646922.0,20578048.0,103991.0,44585.0,87710.0,8966.0,13392.0,20.064688824447916,28.061565915681463,2.2951202319875086,0.18368525540932412,77651.58303464756,33292.26403823178,0.186206867739576,0.13240815892203833,0.0648626843633641,0.03475227444816451,0.15930751333080717,0.04980747940576431,0.10950003392504286,11.381791196945427
JAMMU AND KASHMIR,2019,1830.0,2614.0,1805158.0,21661174.0,118122.0,54282.0,98738.0,9180.3,13496.0,19.93398908532401,28.47401501040271,2.3595279021382742,0.1966338790671329,87523.71072910492,40220.80616478957,0.19541097059089954,0.14887981620338658,0.07743954809536227,0.04450352664130699,0.17214539339714308,0.06097153736833463,0.11117385602880844,11.500225156391997
JAMMU AND KASHMIR,2020,1835.0,2690.0,2607118.0,22158550.0,132981.0,61014.0,101868.0,9396.9,13600.0,19.527716587385203,28.626461918292204,2.3580702146452555,0.27744447636986663,97780.14705882352,44863.23529411765,0.19520266146281856,0.2516771866921763,0.0905060121937966,0.05103729614172563,0.22343992407749744,0.07077165416776111,0.1526682699097363,11.531433136525967
JAMMU AND KASHMIR,2021,1875.0,2786.0,2712271.0,22646991.0,149058.0,72089.0,101645.0,9616.4,13705.0,19.49794101742856,28.97134062642985,2.355038371947922,0.28204639990017055,108761.7657789128,52600.51076249544,0.19476939952445052,0.2575311916605288,0.10449634198631602,0.061926762208586394,0.22615029559248967,0.08321155209745121,0.14293874349503846,11.529241629455164
JAMMU AND KASHMIR,2022,1897.0,2843.0,2810884.0,23707551.0,160684.0,82715.0,112898.0,9829.8,13804.0,19.29845978555006,28.92225681092189,2.411804004150644,0.2859553602311339,116403.9408866995,59921.03738046943,0.2028814258714871,0.2625036934954388,0.11423229738736546,0.07222969461984412,0.23269255968346295,0.0932309960036048,0.13946156367985815,11.634240035188993
JAMMU AND KASHMIR,2023,1967.0,2987.0,3072153.0,25126764.0,171157.0,95578.0,310584.0,10045.3,13903.0,19.58129672583198,29.7352990950992,2.501345305764885,0.30582989059560195,123107.96231029274,68746.31374523485,0.21567722096188072,0.2877856432564736,0.12277306656200518,0.08465041660364217,0.25173143210917714,0.10371174158282367,0.14801969052635347,12.646209675169615
JHARKHAND,2018,2960.0,3768.0,2929862.0,44821510.0,195691.0,54268.0,67484.0,23009.1,36869.0,12.864475359748969,16.3761294444372,1.9479905776410202,0.12733492400832713,53077.38208250834,14719.140741544386,0.13660071005881286,0.06072615077533686,0.03355571728763253,0.00861240173437797,0.09866343041707486,0.021084059511005247,0.07757937090606962,11.119645811725865
JHARKHAND,2019,3051.0,3481.0,3328128.0,45663953.0,218585.0,63245.0,75421.0,23619.1,37403.0,12.917511674873301,14.738072153469014,1.9333485611221426,0.14090833266297192,58440.4994251798,16909.07146485576,0.13450830979538048,0.07799258320919371,0.040388205489275734,0.011694517189325692,0.1062504465022871,0.02604136133930071,0.08020908516298639,11.23084102980692
JHARKHAND,2020,3169.0,3629.0,4414091.0,47965103.0,234106.0,71055.0,75016.0,24237.1,37937.0,13.074996596127423,14.972913426111209,1.9789951355566466,0.18212125212999905,61709.14937923399,18729.736141497746,0.14103138018315128,0.13041862500053836,0.04455239038761555,0.01425692643744591,0.13572500259184483,0.02940465841253073,0.1063203441793141,11.22545670309946
JHARKHAND,2021,3190.0,3700.0,4959862.0,50250909.0,256070.0,80679.0,69963.0,24863.0,38471.0,12.830310099344407,14.881550898926115,2.021112054056228,0.1994876724449986,66561.82579085545,20971.381040264096,0.14705004921346318,0.15251006353423996,0.05073458857764815,0.017411824587167033,0.14978005637385156,0.03407320658240759,0.11570684979144397,11.155721809859802
JHARKHAND,2022,3206.0,4097.0,5248065.0,52988029.0,282989.0,92188.0,88500.0,25436.2,38969.0,12.604083943356319,16.106965663110056,2.083173941076104,0.20632268184713126,72619.00485000898,23656.752803510484,0.15591893066719437,0.16120472756664678,0.058451295450276795,0.02119122533518106,0.15856182911692057,0.03982126039272893,0.11874056872419164,11.390757830996021
JHARKHAND,2023,3298.0,4157.0,5736948.0,54789800.0,304044.0,109382.0,95839.0,26015.1,39466.0,12.677252826243219,15.97918132161706,2.106076855364769,0.22052377273199028,77039.47701819288,27715.50195104647,0.15919184487468668,0.17926962065940513,0.06408287537013067,0.02690352177552736,0.16923073276704592,0.04549319857282902,0.1237375341942169,11.47042497923808
KARNATAKA,2018,10068.0,17664.0,15318334.0,117549212.0,835662.0,582491.0,185840.0,46817.1,65275.0,21.5049629302114,37.729803853720114,2.5108178849181173,0.3271952769394089,128021.75411719647,89236.46112600536,0.21703088881835753,0.31496407787925734,0.1290331243606431,0.11348831510160759,0.26599748334880746,0.12126071973112534,0.14473676361768212,12.132641367444291
KARNATAKA,2019,10285.0,17869.0,17637535.0,125117732.0,934364.0,701678.0,205245.0,47511.7,65798.0,21.647299507279257,37.60968350953554,2.633408865605735,0.37122508771523643,142004.92416182862,106641.23529590564,0.23454960968269287,0.37097342469695416,0.14684736153784606,0.1379838495438162,0.3027615171898235,0.14241560554083113,0.1603459116489924,12.23195966648202
KARNATAKA,2020,10778.0,17896.0,21089978.0,132963226.0,1061242.0,741838.0,222141.0,48212.2,66322.0,22.355337445708763,37.11923538025645,2.757875102152567,0.4374406892861143,160013.57015771538,111853.98510298242,0.2523363117946088,0.4552048244639913,0.1697899625351189,0.14532029017736892,0.3537705681293001,0.1575551263562439,0.19621544177305617,12.311067594376595
KARNATAKA,2021,10875.0,18347.0,22558957.0,131364488.0,1256023.0,793376.0,221683.0,48917.0,66845.0,22.23153504916491,37.50638837214056,2.6854567532759575,0.4611680397407854,187900.8153190216,118688.9071733114,0.24198745225935325,0.48538786130343897,0.20531767176962273,0.15493978120604882,0.36368765678139614,0.1801287264878358,0.18355893029356035,12.30900371246586
KARNATAKA,2022,10780.0,19018.0,23427263.0,133941008.0,1382552.0,888922.0,268963.0,49507.4,67268.0,21.774522596621917,38.414459252556185,2.7054744947220013,0.47320729830288,205528.92905987988,132146.340013082,0.24484806421270147,0.5007027353933018,0.22777548342206058,0.17387981492394672,0.3727753998030016,0.20082764917300366,0.17194775062999795,12.502329102655192
KARNATAKA,2023,11034.0,19238.0,25215292.0,143759011.0,1485253.0,1027656.0,310325.0,50102.1,67692.0,22.02302897483339,38.39759211689729,2.869321066382447,0.5032781460258153,219413.3723335106,151813.5082432193,0.2682623671034817,0.5389551945689994,0.24546394496264143,0.20155944995162714,0.4036087808362406,0.22351169745713428,0.1800970833791063,12.645375414384148
KERALA,2018,6393.0,9644.0,9818152.0,69198441.0,441923.0,282034.0,183252.0,25936.7,34943.0,24.648471085373235,37.18283359101196,2.6679739905230813,0.3785428369838877,126469.67919182668,80712.5890736342,0.23948909847437555,0.3802821714185697,0.12705581658643486,0.10149179050429742,0.3098856349464726,0.11427380354536615,0.19561183140110644,12.118617533741181
KERALA,2019,6622.0,9582.0,13756280.0,73495187.0,495762.0,334847.0,205437.0,26192.5,35125.0,25.282046387324616,36.58299131430753,2.805963042855779,0.525199198243772,141142.20640569396,95330.10676156584,0.2592082627766061,0.5668404794396406,0.14574827894958367,0.12206453132178857,0.4130243711081233,0.13390640513568614,0.27911796597243715,12.232894696573373
KERALA,2020,6801.0,9931.0,14049449.0,76371710.0,545024.0,360892.0,208879.0,26449.6,35307.0,25.71305426169016,37.54688161635715,2.8874429102897587,0.531178127457504,154367.12266689326,102215.42470331662,0.2708520480341549,0.5744461428306408,0.1625965182382199,0.1317549496599588,0.4226490954323978,0.14717573394908934,0.2754733614833085,12.249510415923787
KERALA,2021,6869.0,10356.0,13702398.0,76629780.0,607649.0,388732.0,194432.0,26708.0,35489.0,25.71888572712296,38.774898906694624,2.869169537217313,0.5130447057061555,171221.78703260166,109535.91253627885,0.26824071300517943,0.5513790187624983,0.18406897316757562,0.1420578274850678,0.40980986588383883,0.16306340032632172,0.24674646555751711,12.17783776651539
KERALA,2022,6814.0,10926.0,13611613.0,83172705.0,670289.0,424247.0,230280.0,26913.1,35633.0,25.318525179187834,40.59732992483215,3.0904171202871464,0.5057616179481368,188109.05621193838,119060.14088064435,0.29985784036617097,0.5421143641806407,0.20558296587994043,0.15546225670474328,0.4209861022734058,0.18052261129234187,0.24046349098106395,12.347051238789746
KERALA,2023,6921.0,11633.0,14497035.0,90843196.0,724013.0,489203.0,257307.0,27118.3,35776.0,25.521511304174673,42.89723175862794,3.349885354170431,0.5345849481715299,202373.9378354204,136740.5523255814,0.336936845176045,0.5787798839836312,0.2237560971323193,0.1803457239232298,0.4578583645798381,0.20205091052777457,0.2558074540520635,12.45802520349635
MADHYA PRADESH,2018,6589.0,10066.0,7725514.0,100452566.0,341433.0,222153.0,81966.0,51480.9,81090.0,12.79892154177569,19.552882719610576,1.9512589329246381,0.15006563599315476,42105.438401775806,27395.856455789864,0.1370677705519912,0.08964138589759046,0.019577713272833724,0.026453651690347173,0.11335457822479084,0.02301568248159045,0.09033889574320039,11.314059806115543
MADHYA PRADESH,2019,6747.0,10216.0,8708168.0,105532190.0,368951.0,262105.0,92337.0,52625.3,82232.0,12.820829524962328,19.412715937011285,2.005350848356209,0.16547493315952594,44867.083373869056,31873.84473197782,0.14479771252771959,0.10924321143353079,0.02309598547971322,0.032755986611811824,0.1270204619806252,0.027925986045762522,0.09909447593486267,11.433200206904234
MADHYA PRADESH,2020,7234.0,10577.0,10955380.0,110583441.0,396779.0,285989.0,101909.0,53781.3,83374.0,13.450771922582756,19.66668711987252,2.0561689843867663,0.20370240213605845,47590.25595509391,34301.940652961355,0.15205981888311057,0.1578715277978796,0.026565244745069723,0.03617329652234766,0.1549656733404951,0.03136927063370869,0.12359640270678642,11.531835537194869
MADHYA PRADESH,2021,7248.0,10763.0,12471562.0,112592643.0,453372.0,320452.0,101958.0,54949.0,84516.0,13.190412928351744,19.587253635188993,2.049038981601121,0.22696613223170575,53643.3338066165,37916.134223105684,0.15104091416546303,0.18746480345001443,0.03427672677345939,0.041259924031217345,0.16925285880773872,0.03776832540233836,0.13148453340540034,11.53231624276216
MADHYA PRADESH,2022,7338.0,11291.0,13117402.0,119624584.0,510313.0,359322.0,117402.0,55981.4,85548.0,13.107925132276078,20.169199055400544,2.136863029506229,0.2343171481956507,59652.242016178054,42002.38462617478,0.16359130712092948,0.19681586799769712,0.041931937693408375,0.047010925825941664,0.18020358755931332,0.04447143175967502,0.1357321557996383,11.673359222006154
MADHYA PRADESH,2023,7541.0,11495.0,14029167.0,129791040.0,547367.0,411420.0,127947.0,57021.8,86579.0,13.224766668186554,20.158956749874612,2.2761652560950374,0.24603164053046378,63221.68193210825,47519.606371059956,0.1834981290559646,0.21171761416495546,0.04647932208830569,0.05477588123173256,0.19760787161046003,0.05062760166001913,0.1469802699504409,11.759371394654206
MAHARASHTRA,2018,12545.0,25651.0,25291457.0,197698212.0,2292825.0,2450160.0,172663.0,86932.3,121011.0,14.4307696908974,29.506869138398503,2.2741629060774877,0.2909327948299999,189472.4446537918,202474.15524208543,0.18321198556617935,0.2688353777747486,0.20731989141187,0.27285940543001574,0.22602368167046397,0.24008964842094288,-0.014065966750478914,12.059096996826797
MAHARASHTRA,2019,12943.0,25692.0,32407969.0,197887425.0,2607845.0,2426920.0,182865.0,88420.7,122153.0,14.637975044305236,29.056544451695135,2.238021470085625,0.36652015874110927,213490.0493643218,198678.70621270046,0.17804723588209725,0.3649883887855759,0.23791776767140482,0.267517678412165,0.27151781233383654,0.2527177230417849,0.018800089292051625,12.116503454667356
MAHARASHTRA,2020,13578.0,27887.0,39746027.0,211184851.0,2807751.0,2511092.0,189843.0,89921.6,123295.0,15.099820287895232,31.012570950694826,2.3485441873810076,0.44200755991886265,227726.2662719494,203665.355448315,0.19384135566648386,0.4610142394179521,0.25605438073475945,0.27453590438337333,0.32742779754221796,0.2652951425590664,0.06213265498315157,12.153952693766072
MAHARASHTRA,2021,13648.0,27471.0,43477791.0,220073570.0,3163108.0,2504795.0,182454.0,91435.0,124437.0,14.926450483950347,30.044293760594957,2.4068854377426585,0.47550490512385846,254193.52764852898,201290.21111084323,0.20217854388562748,0.5036254701273228,0.28977306327158586,0.27119311869963986,0.35290200700647517,0.28048309098561286,0.07241891602086231,12.114253365439014
MAHARASHTRA,2022,13590.0,28817.0,55676170.0,233188807.0,3491988.0,2717399.0,219620.0,92754.5,125411.0,14.65158024678048,31.068034434986984,2.5140430599054495,0.6002530335455423,278443.5177137572,216679.47787674126,0.21749177868174546,0.6623148005267301,0.3206669931306899,0.2928520216204441,0.43990328960423775,0.306759507375567,0.13314378222867074,12.299654059151704
MAHARASHTRA,2023,13972.0,29612.0,73146443.0,258512123.0,3922908.0,3332739.0,252289.0,94083.4,126385.0,14.850653781644796,31.47420267549855,2.747691122982375,0.777463856535797,310393.4802389524,263697.35332515725,0.25088098214988214,0.8877407623880007,0.36137051088881544,0.3590251288497203,0.5693108722689414,0.3601978198692679,0.20911305239967348,12.438330534788479
MANIPUR,2018,179.0,335.0,165976.0,2785256.0,9019.0,4021.0,71507.0,2085.2,3073.0,8.584308459620182,16.065605217724922,1.3357260694417803,0.07959716094379436,29349.170191994792,13084.93328994468,0.049105765862111,0.0,0.0033265208279354987,0.006312412976948209,0.0245528829310555,0.0048194669024418536,0.01973341602861365,11.177550625987903
MANIPUR,2019,192.0,330.0,202376.0,2743213.0,9927.0,4946.0,73795.0,2133.6,3103.0,8.998875140607424,15.46681664791901,1.285720378702662,0.09485189351331083,31991.621011923944,15939.413470834676,0.04195976105186173,0.019405207336624198,0.00669294242511709,0.010329817449022055,0.030682484194242965,0.008511379937069572,0.02217110425717339,11.209046257615876
MANIPUR,2020,203.0,337.0,251916.0,2896180.0,10369.0,6129.0,78574.0,2183.1,3134.0,9.298703678255691,15.436764234345656,1.3266364344281067,0.1153937061976089,33085.513720485,19556.477345245694,0.04780682219047987,0.045535992153229864,0.00808653658828042,0.015420484633232423,0.04667140717185486,0.011753510610756421,0.03491789656109844,11.271796134890542
MANIPUR,2021,210.0,386.0,309117.0,3069499.0,12323.0,7405.0,75784.0,2233.3,3165.0,9.403125419782386,17.28384005731429,1.3744230510903148,0.1384126628755653,38935.22906793049,23396.52448657188,0.05463571281245348,0.07481789696361835,0.015538939461584642,0.020824979175467512,0.06472680488803592,0.018181959318526078,0.04654484556950984,11.23564246755537
MANIPUR,2022,225.0,396.0,353300.0,3471552.0,13813.0,9163.0,98826.0,2277.6,3194.0,9.87881981032666,17.38672286617492,1.5242149631190727,0.1551194239550404,43246.71258609893,28688.165309956166,0.07604155098951884,0.09607019759840645,0.021031670346863277,0.028272451275919916,0.08605587429396264,0.024652060811391596,0.06140381348257104,11.501116007010731
MANIPUR,2023,240.0,400.0,368547.0,3598482.0,14851.0,11313.0,107133.0,2322.4,3223.0,10.334137099552187,17.223561832586977,1.5494669307612814,0.15869230106786084,46078.188023580515,35100.83772882407,0.07965015392195111,0.10061517541736258,0.02463890496131213,0.03729766680411887,0.09013266466965685,0.0309682858827155,0.05916437878694135,11.58182633222492
MEGHALAYA,2018,345.0,409.0,254285.0,2745651.0,21503.0,5844.0,82457.0,2166.0,3192.0,15.92797783933518,18.882733148661128,1.2676135734072023,0.11739843028624192,67365.28822055137,18308.27067669173,0.03937222919644465,0.04808615725218327,0.05175818124225065,0.013663754603753776,0.043729193224313956,0.03271096792300221,0.011018225301311746,11.320032224323306
MEGHALAYA,2019,346.0,389.0,278005.0,2840817.0,24063.0,7448.0,88954.0,2216.8,3224.0,15.608083724287262,17.547816672681343,1.2814944965716348,0.1254082461205341,74637.09677419355,23101.736972704715,0.04135586630329376,0.058275266519376555,0.06102229816769155,0.02041009429224081,0.04981556641133516,0.04071619622996618,0.009099370181368978,11.395874661166657
MEGHALAYA,2020,364.0,407.0,277395.0,2995065.0,23756.0,8435.0,95422.0,2268.1,3256.0,16.048675102508707,17.94453507340946,1.320517172964155,0.12230280851814294,72960.68796068797,25906.019656019656,0.04693235628049564,0.054324908145623706,0.05888659187831506,0.02435685064680625,0.050628632213059674,0.041621721262560654,0.00900691095049902,11.466064438816906
MEGHALAYA,2021,367.0,415.0,309950.0,3175652.0,25821.0,9785.0,90751.0,2320.1,3288.0,15.818283694668333,17.887160036205337,1.3687565191155553,0.13359337959570708,78531.02189781022,29759.732360097325,0.05382594368116966,0.06868739347341266,0.06598306925757795,0.029780578145457978,0.06125666857729116,0.047881823701517966,0.013374844875773194,11.415874771350133
MEGHALAYA,2022,368.0,451.0,310794.0,3338442.0,29441.0,9512.0,107971.0,2366.0,3318.0,15.553677092138631,19.061707523245985,1.411006762468301,0.13135841081994928,88731.16335141652,28667.87221217601,0.05986366534385111,0.0658443392089854,0.07897781497801036,0.028243890705655656,0.06285400227641826,0.05361085284183301,0.009243149434585249,11.589617951530286
MEGHALAYA,2023,374.0,459.0,327485.0,3506501.0,31275.0,11874.0,124673.0,2413.2,3349.0,15.498093817337974,19.020387866732968,1.4530503066467761,0.13570570197248466,93386.08539862646,35455.35980889818,0.06587184890253321,0.07137443197089967,0.08490807865396573,0.03779662230553509,0.06862314043671644,0.061352350479750406,0.007270789956966034,11.733449588577212
MIZORAM,2018,191.0,171.0,137842.0,1373928.9999999998,8468.0,3029.0,155222.0,801.4,1181.0,23.833291739455955,21.337659096580985,1.7144110306962812,0.17200149737958573,71701.94750211685,25647.756138865367,0.10322129780849451,0.11754550918335412,0.05728298547133047,0.02399336975254911,0.11038340349592432,0.04063817761193979,0.06974522588398453,11.952611629262627
MIZORAM,2019,192.0,181.0,143572.0,1416119.0,9255.0,3837.0,164708.0,819.6,1192.0,23.42606149341142,22.08394338701806,1.7278172279160566,0.17517325524646168,77642.61744966442,32189.59731543624,0.10513709475887487,0.121580232096248,0.06485126241420579,0.03320037780056381,0.11335866342756143,0.0490258201073848,0.06433284332017664,12.011929488149422
MIZORAM,2020,203.0,173.0,161832.0,1490844.0,11332.0,4174.0,195365.0,838.7,1204.0,24.204125432216525,20.627161082627875,1.77756527959938,0.1929557648742101,94119.60132890365,34667.77408637874,0.11224628196087184,0.14420096862633533,0.08584256108631165,0.03668817165838273,0.1282236252936036,0.06126536637234719,0.0669582589212564,12.182624882792611
MIZORAM,2021,210.0,177.0,172990.0,1558558.0,12000.0,5063.0,173521.0,858.0,1216.0,24.475524475524477,20.62937062937063,1.8165011655011656,0.20162004662004662,98684.21052631579,41636.51315789474,0.11781036924439817,0.15522260948006386,0.09165776826783034,0.046495997159520096,0.136516489362231,0.06907688271367522,0.06743960664855579,12.064053908508585
MIZORAM,2022,220.0,175.0,174667.0,1587447.0,13102.0,5982.0,190965.0,875.0,1227.0,25.142857142857142,20.0,1.8142251428571428,0.19961942857142856,106780.76609616952,48753.056234718824,0.11748511688767589,0.15267766758364512,0.10197259393178246,0.056511842487136,0.1350813922356605,0.07924221820945923,0.05583917402620128,12.159845444163855
MIZORAM,2023,227.0,182.0,184844.0,1664672.0,14682.0,6954.0,213665.0,892.1,1238.0,25.445577850016814,20.401300302656654,1.8660150207375854,0.20720098643649815,118594.50726978999,56171.24394184168,0.12488608887677699,0.16232199937614616,0.11702302860040407,0.06695222342542183,0.14360404412646158,0.09198762601291295,0.051616418113548626,12.272164646892262
NAGALAND,2018,161.0,316.0,136659.0,1433284.0,10014.0,3479.0,102003.0,1444.7,2129.0,11.144182183152212,21.873053229044093,0.9920980134283934,0.09459334117809926,47036.167214654764,16341.005166744952,0.0,0.0190763086391685,0.025859348427718584,0.010895018877253599,0.00953815431958425,0.01837718365248609,-0.008839029332901841,11.532757503598596
NAGALAND,2019,164.0,296.0,148940.0,1479138.0,11183.0,3991.0,109198.0,1478.3,2150.0,11.093823987012108,20.022999391192588,1.0005668673476291,0.10075086247716972,52013.95348837209,18562.79069767442,0.0012102316746284755,0.02690915506526152,0.03220093370590566,0.014021966889610105,0.014059693369944996,0.023111450297757883,-0.009051756927812887,11.600918027106905
NAGALAND,2020,176.0,317.0,172471.0,1571267.0,12242.0,4644.0,122759.0,1512.3,2171.0,11.63790253256629,20.961449447860875,1.0389916021953316,0.11404549361899094,56388.76093965914,21391.064025794563,0.0067012735139812775,0.04382096080130656,0.037774337826220965,0.018002487753865818,0.02526111715764392,0.027888412790043393,-0.0026272956323994748,11.717978362724606
NAGALAND,2021,180.0,320.0,198130.0,1639343.0,12579.0,7208.0,119781.0,1546.7,2192.0,11.637680222409,20.689209284282665,1.0598972004913687,0.1280985323592164,57385.948905109486,32883.211678832115,0.009688763613138234,0.0616975200409374,0.039044732369810466,0.034176572858443825,0.03569314182703782,0.036610652614127145,-0.0009175107870893276,11.693420354422775
NAGALAND,2022,182.0,327.0,198538.0,1717794.0,14579.0,6381.0,127225.0,1578.1,2213.0,11.532855966035106,20.721120334579556,1.088520372599962,0.12580825042772956,65878.8974243109,28834.161771351108,0.013779124581046883,0.058784103136557346,0.04986455353853806,0.028477927159354537,0.03628161385880212,0.0391712403489463,-0.0028896264901441815,11.753712451457034
NAGALAND,2023,192.0,332.0,210762.0,1832801.0,15579.0,7805.0,138889.0,1609.0,2233.0,11.932877563704164,20.633934120571784,1.1390932256059665,0.1309894344313238,69767.12942230183,34952.978056426335,0.02100617905239386,0.06537497251960113,0.05481807171725678,0.037089568631601566,0.0431905757859975,0.04595382017442917,-0.0027632443884316737,11.841430331941945
ODISHA,2018,4858.0,6988.0,5508448.0,60007175.0,268905.0,101019.0,87055.0,30239.6,43490.0,16.065027315176128,23.108771280043385,1.9843905011971057,0.1821600814825593,61831.45550701311,23228.098413428375,0.14180239860625277,0.13046801895967497,0.04470820558270567,0.020587935785224182,0.13613520878296387,0.03264807068396493,0.10348713809899894,11.3742953818007
ODISHA,2019,4914.0,6888.0,7126096.0,62128831.0,309554.0,127646.0,98005.0,30614.0,43671.0,16.051479715162998,22.499510028091724,2.029425458940354,0.23277245704579605,70883.19479746284,29229.007808385428,0.1482380666253503,0.1948509006082408,0.05623991334794012,0.029033634725860645,0.17154448361679556,0.04263677403690038,0.12890770957989517,11.492773776759375
ODISHA,2020,5223.0,7068.0,8509070.0,65762478.0,341140.0,143879.0,104633.0,30990.5,43852.0,16.853551894935546,22.806989238637648,2.1220205546861135,0.27457027153482516,77793.48718416491,32810.13408738484,0.16147026059816688,0.24802097439886076,0.06504346698760903,0.0340737232241552,0.20474561749851383,0.04955859510588212,0.1551870223926317,11.558214268428921
ODISHA,2021,5289.0,7620.0,9429978.0,68638037.0,363567.0,155954.0,103211.0,31369.0,44033.0,16.86059485479295,24.291497975708502,2.1880849564857026,0.30061455577162166,82566.93843253923,35417.52776326846,0.1709111167501007,0.2811513313714202,0.07112473414097523,0.03774337736436575,0.22603122406076043,0.05443405575267049,0.17159716830808994,11.544530715496666
ODISHA,2022,5367.0,8203.0,9970819.0,73806889.0,421413.0,183405.0,133768.0,31662.4,44162.0,16.950704937086257,25.907701248168173,2.3310579425438376,0.3149103984536864,95424.34672342738,41530.04845795027,0.1913425042783185,0.29933675612619987,0.08750477672409056,0.04634615840269904,0.24533963020225918,0.06692546756339479,0.1784141626388644,11.803862235142505
ODISHA,2023,5548.0,8626.0,10502404.0,79578034.0,463318.0,216311.0,134612.0,31957.0,44291.0,17.36082861344932,26.992521200362987,2.490159714616516,0.32864173733454327,104607.70811225758,48838.59023277867,0.21407875712765959,0.3168040881019136,0.099204168016796,0.05663222330765122,0.2654414226147866,0.0779181956622236,0.187523226952563,11.81015184526493
PUDUCHERRY,2018,245.0,591.0,577191.0,2742377.0,16242.0,10358.0,198357.0,989.1,1470.0,24.769992922859164,59.751289050652105,2.772598321706602,0.5835517136791022,110489.79591836735,70462.58503401361,0.2544403162829057,0.641069421538495,0.10669781265822677,0.0870659022661427,0.4477548689107004,0.09688185746218474,0.3508730114485156,12.197823716471762
PUDUCHERRY,2019,253.0,561.0,632880.0,2830751.0,17818.0,12363.0,204140.0,1020.9,1504.0,24.78205504946616,54.951513370555396,2.7727994906455087,0.6199235968263297,118470.74468085106,82200.79787234042,0.2544690640950817,0.6873372882794581,0.116865357907279,0.10358630029397055,0.47090317618726985,0.11022582910062478,0.36067734708664506,12.22656131195749
